Protein	Len	S0	S0	S0	S0	S0	S0	S0	S0	S1	S1	S1	S1	S1	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.29527	167	1	1	2	1	1	2	0	0	1	0	1	2	0	2	0	0	-0.431	-0.3779	0.971560	0.296343	0.995781
m.29546	408	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	-0.819	-0.7427	0.994350	0.523512	0.998334
m.29572	122	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	-0.644	-0.5878	0.998979	0.453107	0.997209
m.29582	292	0	1	1	1	1	1	1	1	0	1	2	0	1	0	1	1	-0.487	-0.4170	0.985893	0.329537	0.997131
m.29599	227	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	-0.307	-0.2748	0.895166	0.208059	0.987290
m.29601	249	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	0	-0.816	-0.7483	0.994433	0.525353	0.998457
m.29602	100	1	2	1	2	0	0	1	1	0	2	1	1	2	1	1	2	-0.244	-0.2164	0.820958	0.161675	0.978648
m.29606	138	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	-0.571	-0.5128	0.999664	0.404299	0.997756
m.29620	137	1	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	-0.557	-0.4941	0.998688	0.390681	0.997831
m.29673	125	1	1	1	0	0	0	1	1	1	0	1	1	0	1	1	1	-0.873	-0.7324	0.994281	0.520009	0.998118
m.297	271	2	3	3	3	3	2	4	2	3	4	3	3	5	4	3	4	0.516	0.4459	0.008065	0.000534	0.788184
m.2971	483	0	1	1	1	0	0	2	0	2	0	0	1	0	1	0	0	-0.659	-0.6449	0.996466	0.483701	0.997076
m.29775	144	0	0	1	0	0	0	0	0	0	0	2	1	0	1	0	1	-0.784	-0.7250	0.994279	0.517399	0.997971
m.29778	253	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	-0.705	-0.6240	0.997412	0.473162	0.997063
m.29805	227	2	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	-0.825	-0.6893	0.994830	0.503645	0.997404
m.29808	242	8	13	11	14	9	8	13	12	12	9	11	11	9	11	10	5	1.589	1.3071	0.000000	0.000000	0.643437
m.29813	455	2	2	2	2	2	0	4	2	1	3	1	1	3	2	3	2	-0.089	-0.0799	0.566381	0.076612	0.947535
m.29835	460	36	68	54	66	30	38	66	50	50	59	48	54	53	46	62	44	2.096	3.6443	0.000000	0.000000	0.582720
m.29841	260	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	-0.638	-0.5680	0.999650	0.441163	0.997350
m.29844	459	0	0	1	1	0	0	0	0	0	1	1	0	1	0	1	0	-0.647	-0.5448	1.000000	0.426297	0.997535
m.29861	185	13	20	20	17	12	14	19	16	20	16	14	19	16	20	18	12	1.273	1.6254	0.000000	0.000000	0.620018
m.29863	501	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	-0.874	-0.8831	0.999989	0.558032	1.000000
m.29873	128	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	-0.558	-0.5118	0.999616	0.403584	0.997762
m.29888	284	8	10	9	9	6	10	9	9	9	8	7	10	9	11	9	6	1.346	1.5354	0.000000	0.000000	0.625424
m.2989	1509	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.551	-0.5053	0.999354	0.398902	0.997793
m.29890	126	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	-0.750	-0.5791	0.999290	0.447944	0.997267
m.29917	129	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	-0.614	-0.5447	1.000000	0.426231	0.997535
m.29952	124	2	1	1	2	2	2	1	0	2	3	5	2	2	2	2	3	0.163	0.1597	0.140302	0.011998	0.871919
m.29969	216	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-0.379	-0.3478	0.955651	0.270351	0.994111
m.29972	1069	6	8	7	7	5	2	8	8	3	10	8	5	10	3	8	4	0.604	0.6240	0.000762	0.000047	0.747088
m.29981	276	2	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	-0.832	-0.8028	0.996827	0.541099	0.999647
m.30023	103	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.601	-0.5262	0.999999	0.413717	0.997673
m.30038	189	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-0.628	-0.6195	0.997622	0.470794	0.997070
m.3004	377	1	3	4	2	1	2	3	4	2	4	2	2	3	0	5	1	0.436	0.4172	0.011315	0.000762	0.795559
m.3005	453	2	2	4	2	0	1	2	1	2	3	4	1	5	2	3	1	0.136	0.1284	0.178028	0.015894	0.882158
m.30054	147	0	0	0	1	0	0	0	0	0	2	1	1	1	1	1	0	-0.370	-0.3325	0.945694	0.257118	0.993023
m.30091	627	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	-0.539	-0.5246	0.999962	0.412607	0.997684
m.30104	442	1	0	2	0	1	2	0	1	1	0	3	0	1	1	0	3	-0.378	-0.3866	0.975325	0.303806	0.996156
m.3013	523	1	1	0	0	0	1	1	0	4	0	0	0	0	0	0	0	-0.339	-0.2973	0.917438	0.226941	0.989844
m.30171	172	1	0	1	0	3	1	0	0	4	2	2	2	2	6	2	2	0.336	0.3129	0.035176	0.002560	0.824357
m.30190	252	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	-0.880	-0.7576	0.994633	0.528315	0.998667
m.30203	117	0	2	3	4	1	1	5	3	3	2	2	3	1	1	2	1	-0.458	-0.4084	0.983286	0.322324	0.996905
m.30240	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.545	-0.5184	0.999833	0.408270	0.997724
m.30248	266	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	-0.782	-0.7041	0.994499	0.509585	0.997608
m.3027	702	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	-0.630	-0.5757	0.999416	0.445890	0.997292
m.3029	290	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	-0.802	-0.7178	0.994307	0.514781	0.997837
m.3030	150	2	1	1	1	2	1	1	1	1	2	2	1	2	2	2	2	-0.094	-0.0867	0.580804	0.079940	0.949401
m.3037	1596	1	2	1	2	1	2	1	0	1	2	0	1	4	0	3	1	-0.015	-0.0123	0.422695	0.048696	0.927674
m.30381	850	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	-0.696	-0.6784	0.995160	0.499049	0.997283
m.30396	488	15	33	33	30	15	20	26	33	30	28	29	34	27	33	29	31	1.954	2.2749	0.000000	0.000000	0.597698
m.304	134	2	2	2	2	2	2	1	2	2	3	3	4	3	2	2	2	0.427	0.3812	0.017026	0.001175	0.805141
m.30404	107	2	4	3	3	1	2	4	2	2	2	3	1	1	3	2	2	0.137	0.1376	0.166268	0.014651	0.879140
m.30405	235	20	44	31	43	15	20	44	29	33	32	26	26	29	26	34	24	1.741	1.7570	0.000000	0.000000	0.613447
m.30436	263	1	2	4	2	1	2	1	3	3	2	3	3	3	3	3	2	0.025	0.0236	0.350333	0.037431	0.916384
m.30492	247	3	4	5	6	2	3	5	6	4	4	3	5	5	3	4	5	0.888	0.9298	0.000005	0.000000	0.690868
m.30496	451	4	11	9	5	5	5	6	8	9	8	13	8	7	8	8	12	0.413	0.4216	0.010751	0.000722	0.794413
m.30517	248	1	3	1	2	0	1	2	1	3	3	3	3	3	3	4	2	0.313	0.2817	0.047946	0.003587	0.833580
m.3052	140	1	2	3	2	2	2	2	2	2	1	0	2	1	0	2	0	-0.456	-0.4603	0.995112	0.364772	0.997771
m.30536	122	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	-0.407	-0.3318	0.945206	0.256513	0.992969
m.3058	258	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	3	-0.334	-0.2956	0.915872	0.225500	0.989666
m.30602	306	1	2	2	3	2	3	3	1	6	2	5	3	3	5	6	4	0.784	0.7800	0.000068	0.000004	0.716417
m.3061	248	4	4	3	2	5	5	6	3	3	3	2	3	4	3	5	3	0.294	0.2906	0.043954	0.003262	0.830922
m.30649	133	2	3	4	4	1	4	3	2	0	4	0	2	1	1	6	0	-0.226	-0.2188	0.824476	0.163486	0.979061
m.30676	389	0	0	2	2	0	0	0	0	2	0	0	1	2	0	0	0	-0.298	-0.2781	0.898647	0.210801	0.987691
m.307	487	6	12	10	17	5	7	14	10	9	8	11	6	8	9	9	7	1.735	1.6384	0.000000	0.000000	0.619303
m.3079	696	5	8	13	8	5	3	10	14	15	6	13	15	9	14	6	14	1.037	0.9893	0.000002	0.000000	0.681775
m.308	201	0	6	4	8	0	0	5	3	9	4	5	6	3	7	4	2	0.576	0.5460	0.002262	0.000143	0.764171
m.3082	374	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	-0.405	-0.4022	0.981219	0.317088	0.996718
m.3088	506	2	1	1	2	3	3	1	1	1	2	0	1	3	2	1	0	-0.108	-0.0991	0.606879	0.086260	0.952729
m.3090	880	4	7	6	6	5	8	4	9	3	6	5	5	5	5	7	8	1.029	0.9912	0.000002	0.000000	0.681495
m.30917	239	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	0	-0.285	-0.2865	0.907173	0.217825	0.988671
m.30927	172	10	18	18	16	11	10	14	11	16	12	14	13	14	17	12	12	1.756	2.1241	0.000000	0.000000	0.601150
m.30955	229	7	9	10	10	10	6	10	7	9	8	9	5	8	7	12	8	1.662	1.8337	0.000000	0.000000	0.610235
m.30956	124	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	-0.585	-0.5468	1.000000	0.427615	0.997519
m.30965	169	4	3	5	4	3	4	3	3	4	6	3	3	6	3	6	1	0.617	0.5624	0.001812	0.000114	0.760470
m.30968	150	3	3	3	3	2	3	3	2	4	4	2	3	4	3	4	2	0.321	0.3383	0.027062	0.001929	0.817052
m.30969	340	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	-0.762	-0.7382	0.994308	0.522000	0.998238
m.30980	429	5	1	4	5	4	4	4	3	2	6	2	1	6	4	2	1	0.734	0.8417	0.000024	0.000001	0.705438
m.3100	352	3	2	2	4	3	2	4	2	2	1	3	1	1	2	1	1	-0.412	-0.3935	0.978056	0.309698	0.996422
m.31016	134	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	-0.548	-0.4861	0.998073	0.384694	0.997842
m.31093	201	1	1	1	1	1	1	0	0	1	1	1	1	1	1	2	0	-0.795	-0.6596	0.995839	0.490666	0.997137
m.31095	139	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-0.461	-0.3857	0.974948	0.303035	0.996119
m.31110	276	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	-0.636	-0.5281	1.000000	0.415028	0.997659
m.31184	221	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	-0.652	-0.5966	0.998631	0.458194	0.997158
m.31187	410	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	-0.480	-0.4544	0.994210	0.360094	0.997726
m.3122	173	0	4	2	4	0	0	5	1	2	2	0	2	2	2	2	0	0.161	0.1548	0.145784	0.012547	0.873515
m.31247	245	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	-0.597	-0.5205	0.999880	0.409746	0.997711
m.3128	439	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.695	-0.6064	0.998216	0.463699	0.997111
m.3130	1155	1	2	4	2	1	1	1	2	3	1	5	0	0	0	2	2	0.185	0.1877	0.111879	0.009237	0.862858
m.31300	423	3	3	2	6	4	3	4	3	7	4	3	7	5	4	3	2	0.642	0.5947	0.001158	0.000072	0.753354
m.31335	295	2	1	0	1	2	2	1	0	0	1	1	0	0	1	1	1	-0.606	-0.5332	1.000000	0.418519	0.997623
m.3140	708	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.665	-0.5883	0.998967	0.453400	0.997206
m.31435	113	2	1	1	1	2	2	1	0	1	2	2	1	2	2	2	0	-0.259	-0.2281	0.837745	0.170592	0.980615
m.31437	438	2	3	3	4	4	3	4	6	4	5	4	5	4	2	4	2	0.608	0.4943	0.004439	0.000287	0.776255
m.31443	176	0	0	2	0	0	0	0	0	1	1	1	0	1	0	1	0	-0.607	-0.5332	1.000000	0.418519	0.997623
m.3153	509	6	6	8	4	3	4	4	6	6	4	6	5	3	6	2	6	1.111	1.2828	0.000000	0.000000	0.645783
m.31539	379	5	5	5	3	3	6	6	5	3	4	6	5	5	4	6	2	0.617	0.6348	0.000651	0.000040	0.744821
m.31542	149	1	2	1	0	1	1	2	1	1	2	0	1	1	1	2	0	-0.403	-0.4195	0.986595	0.331623	0.997189
m.31593	374	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	-0.697	-0.5948	0.998703	0.457165	0.997167
m.316	240	2	4	1	3	2	3	2	2	1	3	1	2	2	1	3	3	-0.284	-0.2828	0.903476	0.214723	0.988246
m.31603	496	2	1	3	4	2	2	2	2	1	1	1	0	2	1	2	0	-0.313	-0.2883	0.908938	0.219338	0.988873
m.31623	358	2	2	1	3	2	2	4	3	2	4	1	5	4	4	4	2	0.624	0.6341	0.000658	0.000041	0.744967
m.31625	195	1	0	0	1	0	1	0	1	1	1	0	1	0	1	1	2	-0.643	-0.5727	0.999514	0.444060	0.997314
m.31645	197	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.524	-0.4892	0.998339	0.387025	0.997840
m.3167	409	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	-0.828	-0.6897	0.994823	0.503811	0.997409
m.31712	115	3	3	3	2	3	2	2	4	3	4	3	3	3	3	3	3	0.423	0.3918	0.015124	0.001036	0.802280
m.3172	280	2	2	4	3	2	1	3	2	2	4	2	2	3	1	4	2	0.318	0.2972	0.041180	0.003038	0.828964
m.31748	138	3	3	3	2	3	4	3	3	2	3	2	2	2	2	2	2	0.212	0.2120	0.091017	0.007306	0.855101
m.3177	109	0	0	0	0	1	1	0	0	0	1	0	0	2	0	1	0	-0.584	-0.5172	0.999804	0.407423	0.997731
m.31848	219	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	-0.878	-0.8029	0.996834	0.541125	0.999649
m.3187	131	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	-0.529	-0.4760	0.997120	0.377003	0.997836
m.31877	154	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.626	-0.5620	0.999778	0.437408	0.997397
m.31932	104	1	1	1	1	1	1	1	0	0	1	0	0	2	0	0	0	-0.701	-0.6434	0.996533	0.482970	0.997072
m.31958	263	3	3	0	2	3	2	3	1	1	2	1	0	2	1	1	1	-0.390	-0.3724	0.968988	0.291609	0.995520
m.31989	241	7	8	8	10	9	6	9	7	8	7	10	9	6	9	8	10	1.011	1.1410	0.000000	0.000000	0.661355
m.32004	521	5	6	9	7	6	7	7	7	8	7	7	7	4	5	7	9	1.389	1.4850	0.000000	0.000000	0.628830
m.32045	172	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	-0.906	-0.9456	0.999997	0.567005	1.000000
m.32071	562	2	1	2	1	2	2	2	1	0	1	2	1	1	1	1	2	-0.528	-0.5933	0.998774	0.456303	0.997176
m.32074	263	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	-0.771	-0.6487	0.996303	0.485537	0.997087
m.32095	297	1	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	-0.594	-0.5196	0.999844	0.409114	0.997716
m.321	419	1	0	1	0	1	1	0	1	0	1	0	1	0	0	0	0	-0.558	-0.5004	0.999099	0.395329	0.997812
m.32107	309	2	4	2	2	1	3	2	3	1	3	2	2	2	2	3	2	0.162	0.1615	0.138325	0.011801	0.871333
m.32114	195	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	-0.706	-0.5999	0.998475	0.460067	0.997140
m.32194	430	1	0	2	0	2	0	0	1	0	0	0	0	1	0	0	1	-0.234	-0.2351	0.847327	0.176026	0.981736
m.3220	414	2	5	6	5	3	5	6	5	10	8	8	7	5	11	7	8	1.047	0.7558	0.000101	0.000006	0.720897
m.32200	195	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	-0.717	-0.5945	0.998719	0.456993	0.997169
m.3221	325	9	7	9	8	8	7	5	5	6	6	8	7	4	7	5	8	1.182	1.2558	0.000000	0.000000	0.648497
m.32224	134	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	-0.836	-0.7302	0.994266	0.519242	0.998073
m.32263	177	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	-0.689	-0.6328	0.997004	0.477692	0.997058
m.32275	204	1	0	1	0	1	1	1	0	1	1	1	1	1	1	2	1	-0.407	-0.3622	0.963844	0.282807	0.994985
m.32284	203	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	-0.657	-0.5803	0.999265	0.448664	0.997259
m.323	492	5	7	6	6	5	6	6	3	5	5	3	7	6	6	5	5	1.085	1.1025	0.000000	0.000000	0.666162
m.32319	119	1	2	1	2	1	1	1	0	0	1	0	0	1	2	2	0	-0.249	-0.2211	0.827814	0.165231	0.979453
m.32350	106	1	2	2	3	0	2	3	2	2	2	1	3	3	4	3	2	0.240	0.2021	0.099109	0.008046	0.858248
m.32357	153	3	4	3	3	2	2	2	3	3	3	1	1	2	1	3	1	-0.029	-0.0263	0.452028	0.053731	0.931958
m.32359	150	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	-0.628	-0.6000	0.998473	0.460123	0.997140
m.32372	367	3	1	4	2	2	1	2	2	2	1	5	2	0	0	1	4	-0.270	-0.2507	0.867448	0.188383	0.984080
m.32400	152	10	18	13	15	12	11	16	15	12	11	12	11	13	10	13	10	1.160	1.2367	0.000000	0.000000	0.650486
m.3241	263	1	0	2	0	1	2	0	2	0	1	0	0	0	0	1	0	-0.592	-0.5153	0.999726	0.406078	0.997742
m.32417	162	5	5	7	8	5	5	6	9	5	6	5	6	5	6	6	7	0.961	0.9247	0.000006	0.000000	0.691676
m.32424	125	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-0.523	-0.4364	0.990777	0.345569	0.997512
m.32437	322	7	7	3	5	5	7	5	4	3	5	8	4	5	4	7	7	0.900	1.0252	0.000001	0.000000	0.676583
m.32472	518	1	1	2	3	1	1	1	0	1	2	0	0	1	1	4	0	-0.259	-0.2369	0.849740	0.177435	0.982017
m.32473	135	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	-0.511	-0.4982	0.998955	0.393713	0.997819
m.3249	378	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.708	-0.6421	0.996572	0.482333	0.997069
m.32493	173	0	1	1	0	1	0	0	0	1	1	0	1	1	0	0	0	-0.671	-0.6367	0.996830	0.479656	0.997061
m.3251	282	1	1	1	0	0	0	0	1	1	1	1	0	0	0	2	1	-0.641	-0.5256	0.999989	0.413301	0.997677
m.32539	222	1	0	2	2	2	1	1	1	1	3	2	2	3	1	3	1	0.163	0.1546	0.146011	0.012570	0.873580
m.32541	130	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.583	-0.4751	0.997023	0.376311	0.997834
m.3255	868	0	2	0	1	0	0	1	1	2	2	3	1	1	0	1	2	0.045	0.0411	0.317069	0.032741	0.910758
m.3257	309	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	-0.665	-0.6068	0.998196	0.463920	0.997109
m.32635	153	0	1	0	0	0	0	1	1	3	0	4	3	1	2	0	2	-0.041	-0.0314	0.462811	0.055659	0.933500
m.32645	340	1	3	1	1	1	1	2	0	2	2	2	2	0	0	1	1	-0.173	-0.1466	0.702191	0.113484	0.964514
m.3273	568	0	2	4	3	1	1	3	1	3	2	1	1	1	3	2	0	-0.272	-0.2536	0.871000	0.190715	0.984492
m.3276	306	2	2	5	1	2	4	4	4	4	6	6	5	4	3	4	4	0.479	0.4485	0.007817	0.000517	0.787527
m.32828	176	6	2	6	2	5	3	3	4	7	3	7	5	4	6	4	7	0.878	0.7832	0.000064	0.000004	0.715832
m.32831	225	7	6	6	6	6	6	6	5	5	5	4	5	6	5	5	5	0.744	0.6761	0.000352	0.000022	0.736360
m.32846	176	1	1	2	1	1	1	1	1	0	1	1	0	2	0	2	0	-0.197	-0.1812	0.764840	0.136231	0.972024
m.32852	395	0	2	1	2	0	0	0	1	1	0	1	0	0	0	0	1	-0.715	-0.6899	0.994819	0.503893	0.997411
m.33004	467	2	1	1	1	1	2	2	0	1	0	1	1	2	1	2	0	-0.475	-0.4231	0.987563	0.334616	0.997269
m.33026	112	7	7	5	6	7	7	6	6	7	6	6	7	7	7	6	5	1.163	1.0572	0.000000	0.000000	0.672144
m.33051	377	2	0	1	0	2	2	1	0	3	0	0	1	3	1	2	1	-0.310	-0.2569	0.874967	0.193381	0.984953
m.33059	120	0	1	0	2	1	0	1	1	1	1	2	1	0	1	0	1	-0.758	-0.6330	0.996991	0.477793	0.997058
m.33135	103	10	20	24	21	12	13	21	22	30	22	23	30	24	31	25	26	1.903	1.8455	0.000000	0.000000	0.609777
m.33136	368	1	1	1	1	1	1	2	1	2	4	1	2	3	4	3	1	0.077	0.0772	0.253745	0.024553	0.898990
m.33150	205	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-0.621	-0.5611	0.999810	0.436839	0.997404
m.332	282	13	10	19	9	11	12	9	19	24	14	49	29	11	22	12	43	2.701	2.3575	0.000000	0.000000	0.596058
m.33203	178	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	-0.626	-0.6240	0.997412	0.473162	0.997063
m.33261	166	2	0	1	1	2	1	2	0	0	1	1	0	2	0	1	0	-0.410	-0.3735	0.969520	0.292557	0.995574
m.33265	255	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.628	-0.5899	0.998907	0.454334	0.997196
m.33343	126	1	0	1	0	1	1	0	0	0	2	0	1	0	0	0	0	-0.486	-0.4171	0.985921	0.329621	0.997133
m.3341	135	1	0	0	0	1	2	0	1	0	1	0	0	1	1	1	0	-0.633	-0.5640	0.999754	0.438666	0.997381
m.33410	147	2	2	1	2	2	3	2	1	1	2	2	1	1	2	2	1	-0.459	-0.4437	0.992272	0.351504	0.997614
m.33455	109	1	3	3	5	1	2	1	3	2	4	2	2	2	3	3	2	0.055	0.0510	0.298952	0.030303	0.907548
m.3347	452	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	-0.609	-0.6047	0.998279	0.462756	0.997118
m.33471	155	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	-0.685	-0.6073	0.998169	0.464196	0.997107
m.33472	425	2	1	2	3	1	1	3	1	3	2	5	3	1	2	1	3	0.125	0.1350	0.169535	0.014994	0.879992
m.3348	683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-0.746	-0.6634	0.995683	0.492408	0.997160
m.33492	113	1	0	0	0	1	0	0	0	1	0	0	1	0	2	0	1	-0.486	-0.4218	0.987222	0.333537	0.997241
m.33497	112	1	1	2	0	1	1	1	1	1	1	1	1	2	0	1	0	-0.484	-0.4144	0.985122	0.327363	0.997066
m.33500	300	5	13	11	12	9	7	13	15	8	15	7	12	12	11	13	7	1.872	2.1219	0.000000	0.000000	0.601205
m.33503	162	2	3	2	3	2	2	5	2	5	3	3	3	7	3	3	2	0.534	0.5117	0.003552	0.000227	0.772116
m.33514	310	5	3	5	4	5	7	4	2	3	7	3	4	5	3	7	3	0.713	0.7297	0.000153	0.000009	0.725839
m.33520	102	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	-0.403	-0.3871	0.975530	0.304234	0.996176
m.3353	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-0.689	-0.6154	0.997808	0.468606	0.997080
m.33573	158	1	1	2	1	0	0	0	0	0	0	1	0	1	0	3	0	-0.430	-0.4200	0.986737	0.332039	0.997201
m.33579	108	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	-0.619	-0.5655	0.999702	0.439606	0.997369
m.33585	222	1	4	3	3	3	2	4	1	3	4	2	2	3	2	4	2	0.133	0.1316	0.173873	0.015452	0.881107
m.33619	266	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	-0.648	-0.6324	0.997027	0.477489	0.997058
m.33735	105	0	0	0	0	1	0	0	0	1	1	0	2	0	0	1	0	-0.292	-0.2887	0.909327	0.219675	0.988918
m.3377	199	3	6	5	8	4	4	7	6	5	3	5	6	5	5	5	5	0.541	0.4964	0.004322	0.000279	0.775752
m.338	206	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	-0.604	-0.5097	0.999547	0.402079	0.997772
m.3381	122	0	1	0	1	2	0	0	1	1	0	1	0	0	1	1	1	-0.553	-0.5118	0.999616	0.403584	0.997762
m.33823	263	1	1	2	2	1	0	1	0	1	1	1	1	0	0	0	1	-0.695	-0.7634	0.994795	0.530103	0.998800
m.33827	165	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	-0.701	-0.6395	0.996709	0.481050	0.997064
m.33839	126	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	-0.646	-0.5932	0.998778	0.456245	0.997176
m.33846	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.293	-0.2628	0.881872	0.198180	0.985754
m.33851	449	1	3	1	3	1	0	2	1	1	0	2	2	0	1	0	1	-0.242	-0.2146	0.818287	0.160322	0.978335
m.33873	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-0.464	-0.4185	0.986304	0.330789	0.997166
m.33885	143	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0	1	-0.664	-0.5763	0.999401	0.446253	0.997288
m.33899	140	2	1	1	1	1	2	1	0	1	1	2	1	1	1	1	0	-0.468	-0.3749	0.970178	0.293762	0.995641
m.33904	946	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.679	-0.6604	0.995815	0.491035	0.997142
m.33912	110	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	-0.592	-0.5725	0.999521	0.443938	0.997316
m.3392	310	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	-0.552	-0.5379	1.000000	0.421698	0.997588
m.33958	343	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	-0.603	-0.5601	0.999842	0.436205	0.997412
m.3398	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.540	-0.5435	1.000000	0.425437	0.997545
m.34056	168	3	3	3	2	2	3	3	2	2	4	2	4	2	2	1	3	0.214	0.1731	0.126091	0.010599	0.867568
m.3406	975	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	-0.468	-0.3845	0.974437	0.302008	0.996070
m.34074	300	6	1	4	3	7	5	2	3	4	3	5	3	2	3	4	4	0.274	0.3152	0.034364	0.002496	0.823688
m.3410	419	2	3	3	5	2	2	3	3	3	3	2	2	3	3	3	3	0.540	0.5868	0.001294	0.000081	0.755073
m.34124	301	1	0	0	0	1	1	0	2	2	1	0	1	0	1	1	0	-0.647	-0.5596	0.999854	0.435888	0.997416
m.3413	246	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	-0.544	-0.4821	0.997720	0.381665	0.997843
m.34157	102	2	8	7	8	3	2	8	9	10	7	6	10	7	7	6	9	1.207	1.1287	0.000000	0.000000	0.662863
m.34165	271	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	-0.670	-0.6664	0.995577	0.493766	0.997181
m.34189	296	6	8	6	7	5	7	8	4	9	5	6	5	9	7	5	6	1.183	1.2226	0.000000	0.000000	0.651993
m.342	284	2	6	5	6	2	2	5	5	4	6	5	5	4	4	4	5	0.761	0.7292	0.000154	0.000009	0.725935
