Protein	Len	S0	S0	S0	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.32831	225	19	18	16	15	16	13	-0.065	-0.1880	0.999320	0.393405	0.747834
m.32846	176	3	3	4	0	5	1	-1.096	-1.2405	0.108747	0.593614	0.024466
m.32852	395	0	4	3	1	0	3	-0.862	-0.9692	0.438438	0.610804	0.122287
m.33004	467	5	4	1	3	4	1	0.395	0.4689	0.172825	0.027967	0.740965
m.33026	112	21	19	16	21	19	16	0.254	0.7662	0.021508	0.003133	0.673509
m.33051	377	6	1	1	5	5	1	0.954	1.2723	0.000144	0.000017	0.605049
m.33059	120	1	4	1	3	1	4	0.511	0.5688	0.091988	0.014372	0.716883
m.33135	103	35	62	69	91	71	73	0.276	1.8593	0.000000	0.000000	0.575042
m.33136	368	3	4	3	8	10	3	0.935	1.3188	0.000083	0.000009	0.601356
m.33150	205	0	0	0	0	1	0	-0.173	-0.1477	0.996241	0.364466	0.760440
m.332	282	36	28	57	75	37	138	0.321	1.9244	0.000000	0.000000	0.573072
m.33203	178	0	0	0	0	2	0	-0.224	-0.2091	0.999891	0.407950	0.740433
m.33261	166	5	3	1	0	4	1	-0.416	-0.4271	1.000000	0.527324	0.624145
m.33265	255	0	0	3	0	0	0	-1.039	-1.0854	0.254867	0.604277	0.065579
m.33343	126	3	0	1	1	2	0	-0.515	-0.5048	1.000000	0.555914	0.561404
m.3341	135	4	0	1	1	3	0	-0.470	-0.4543	1.000000	0.538115	0.603566
m.33410	147	7	6	3	4	5	4	0.305	0.4468	0.196728	0.032103	0.746248
m.33455	109	4	9	9	7	9	6	-0.214	-0.4300	1.000000	0.528516	0.622022
m.3347	452	0	0	3	2	0	3	-0.455	-0.5460	1.000000	0.568417	0.523291
m.33471	155	0	1	0	2	2	0	0.340	0.3697	0.299754	0.050600	0.763874
m.33472	425	4	7	4	8	4	12	0.578	1.0641	0.001407	0.000182	0.626342
m.3348	683	0	0	0	0	0	1	-0.166	-0.1558	0.997130	0.370392	0.758063
m.33492	113	2	0	0	4	0	1	0.907	1.0837	0.001150	0.000148	0.623972
m.33497	112	3	2	4	2	4	1	-0.712	-0.9315	0.512140	0.612056	0.146741
m.33500	300	21	38	39	31	40	21	-0.200	-0.8279	0.728006	0.611733	0.230311
m.33503	162	6	11	6	11	13	7	0.612	1.1459	0.000595	0.000074	0.616977
m.33514	310	17	11	10	10	19	9	0.050	0.1201	0.771504	0.166474	0.796747
m.33520	102	0	0	1	1	0	3	-0.416	-0.4253	1.000000	0.526579	0.625455
m.3353	326	0	0	0	0	1	1	-0.294	-0.2777	0.999965	0.451829	0.712212
m.33573	158	1	2	3	0	4	1	-0.999	-1.0780	0.264460	0.604767	0.068427
m.33579	108	0	0	0	3	0	1	0.662	0.8068	0.015413	0.002211	0.665753
m.33585	222	6	11	6	7	11	6	0.148	0.2538	0.508671	0.092864	0.785376
m.33619	266	1	1	0	0	0	1	-0.227	-0.2122	0.999938	0.410049	0.739297
m.33735	105	1	0	0	3	2	0	0.647	0.7441	0.025657	0.003768	0.677913
m.3377	199	11	21	16	16	13	15	0.012	0.0335	0.897624	0.226807	0.793954
m.338	206	1	0	0	0	1	0	-0.413	-0.3829	1.000000	0.507894	0.654460
m.3381	122	2	2	1	2	1	3	0.040	0.0462	0.882587	0.217493	0.794899
m.33823	263	2	4	3	2	1	3	-0.492	-0.6049	0.997442	0.583430	0.463621
m.33827	165	0	2	1	0	0	0	-0.502	-0.4706	1.000000	0.544171	0.590518
m.33839	126	0	0	0	1	0	1	-0.354	-0.3411	1.000000	0.487288	0.679717
m.33846	162	0	0	0	0	1	0	-0.264	-0.2538	1.000000	0.437168	0.722804
m.33851	449	2	8	3	4	0	4	0.162	0.2297	0.557435	0.104138	0.788673
m.33873	140	0	0	0	0	0	1	-0.338	-0.3095	1.000000	0.470246	0.696746
m.33885	143	3	2	1	1	0	3	-0.348	-0.3729	1.000000	0.503164	0.660796
m.33899	140	5	3	1	3	3	3	0.635	0.7231	0.030240	0.004475	0.682214
m.33904	946	0	0	1	0	0	0	-0.742	-0.7085	0.923129	0.601960	0.351406
m.33912	110	3	1	0	1	0	0	-0.285	-0.2737	0.999966	0.449424	0.714044
m.3392	310	0	1	1	0	1	0	-0.660	-0.6170	0.992843	0.586113	0.450771
m.33958	343	0	0	0	1	0	3	-0.320	-0.3162	1.000000	0.473965	0.693277
m.3398	116	0	0	0	0	1	0	-0.423	-0.3994	1.000000	0.515427	0.643589
m.34056	168	8	8	7	8	7	7	0.139	0.2687	0.479050	0.086339	0.783102
m.3406	975	3	0	3	0	0	0	-1.057	-1.1323	0.200218	0.601070	0.049624
m.34074	300	18	6	10	10	9	13	0.027	0.0677	0.854316	0.202047	0.796076
m.3410	419	6	11	9	8	9	7	-0.035	-0.0691	0.975928	0.304999	0.779563
m.34124	301	3	0	3	4	2	0	0.227	0.3233	0.376572	0.065244	0.773432
m.3413	246	0	2	0	1	1	1	-0.348	-0.3100	1.000000	0.470526	0.696489
m.34157	102	7	24	24	27	20	22	0.131	0.4746	0.167046	0.026975	0.739594
m.34165	271	2	3	3	3	3	3	-0.124	-0.1691	0.998271	0.380008	0.753991
m.34189	296	18	23	15	21	19	18	0.397	1.1134	0.000842	0.000107	0.620534
m.342	284	6	17	15	13	14	15	-0.074	-0.1938	0.999529	0.397448	0.745856
m.3422	302	0	7	10	5	2	7	-0.628	-1.2735	0.088656	0.591453	0.019360
m.34230	432	0	1	3	0	4	1	-0.802	-0.9000	0.577255	0.612607	0.169626
m.3426	883	4	2	1	0	3	0	-0.504	-0.4684	1.000000	0.543371	0.592311
m.34300	263	1	1	0	1	0	1	-0.444	-0.3862	1.000000	0.509427	0.652328
m.34307	327	2	3	1	9	8	4	1.415	2.0275	0.000000	0.000000	0.570315
m.34320	345	9	25	13	6	20	3	-0.728	-1.4855	0.018611	0.579698	0.003507
m.34321	298	9	6	0	8	9	9	1.589	2.2591	0.000000	0.000000	0.565636
m.3433	518	1	0	0	0	0	0	-0.284	-0.2551	1.000000	0.437983	0.722250
m.34343	261	1	0	0	0	1	0	-0.362	-0.3441	1.000000	0.488840	0.678010
m.34366	163	0	0	0	0	0	1	-0.160	-0.1394	0.995142	0.358343	0.762796
m.34388	510	1	1	0	2	4	3	0.253	0.2677	0.481022	0.086766	0.783260
m.3442	136	0	0	1	1	1	1	-0.394	-0.3892	1.000000	0.510810	0.650371
m.34428	306	0	0	12	0	3	0	-2.034	-2.7075	0.000000	0.559139	0.000000
m.3444	334	6	6	4	3	5	3	-0.293	-0.4327	1.000000	0.529617	0.620030
m.34462	419	4	9	6	8	1	10	0.225	0.4125	0.238716	0.039504	0.754286
m.34493	172	2	8	7	14	7	7	0.658	1.4638	0.000013	0.000001	0.591808
m.34525	118	3	2	1	1	0	0	-0.489	-0.4846	1.000000	0.549133	0.578884
m.34604	140	7	10	10	14	2	4	0.305	0.7125	0.032816	0.004875	0.684428
m.34605	160	3	4	3	3	6	1	0.011	0.0157	0.916604	0.240061	0.792319
m.3462	8400	61	79	88	94	130	43	0.056	0.3554	0.322285	0.054809	0.766928
m.34626	203	3	2	1	1	2	1	-0.603	-0.5591	1.000000	0.572036	0.510514
m.3463	3039	30	22	31	26	50	18	-0.171	-0.6504	0.975091	0.592796	0.414720
m.34688	318	9	8	6	6	9	4	-0.015	-0.0281	0.953258	0.273393	0.786751
m.34690	147	2	0	1	0	3	0	-0.511	-0.4524	1.000000	0.537389	0.605052
m.347	455	55	57	84	73	50	85	-0.109	-0.7215	0.907450	0.603596	0.337394
m.34706	440	0	1	3	3	2	0	-0.062	-0.0818	0.981005	0.314770	0.776950
m.34742	173	0	1	0	1	2	0	-0.325	-0.2962	1.000000	0.462697	0.703412
m.34749	285	0	3	0	3	2	1	0.726	0.8063	0.015478	0.002221	0.665846
m.3477	1085	41	46	51	37	65	39	-0.306	-1.4479	0.025335	0.581507	0.004871
m.34772	240	4	4	4	4	7	4	-0.133	-0.1974	0.999640	0.399941	0.744607
m.34788	177	2	1	1	0	1	0	-0.484	-0.4652	1.000000	0.542198	0.594900
m.34789	370	5	5	4	3	8	1	-0.397	-0.5734	1.000000	0.575800	0.496227
m.348	295	8	10	13	15	20	28	0.194	0.5066	0.137388	0.021932	0.731861
m.34809	103	0	2	0	1	3	0	-0.196	-0.1929	0.999492	0.396823	0.746166
m.3487	164	0	0	0	2	0	0	0.209	0.2241	0.568853	0.106885	0.789368
m.34882	162	0	0	0	1	1	0	-0.290	-0.2791	0.999960	0.452667	0.711564
m.3494	2140	216	394	331	338	303	264	0.025	0.3452	0.338991	0.057975	0.769050
m.3499	474	3	4	3	2	3	3	-0.249	-0.3018	1.000000	0.465903	0.700640
m.34991	288	8	13	9	8	7	6	-0.120	-0.2732	0.999961	0.449122	0.714271
m.34993	434	0	0	0	0	1	0	-0.431	-0.3906	1.000000	0.511451	0.649452
m.34996	174	2	3	4	2	4	3	-0.722	-1.0015	0.380363	0.609317	0.103807
m.3501	191	3	0	3	2	3	1	-0.302	-0.3954	1.000000	0.513632	0.646272
m.35012	113	0	0	0	2	0	1	0.250	0.2498	0.516704	0.094674	0.785956
m.35071	140	2	4	4	5	3	4	0.124	0.1843	0.649697	0.127797	0.793477
m.35136	334	5	4	4	7	7	7	0.481	0.8672	0.009182	0.001287	0.655021
m.35147	172	1	6	4	1	8	0	-1.175	-1.4089	0.034404	0.583508	0.006770
m.35210	516	0	0	3	0	0	0	-1.046	-1.0659	0.280745	0.605554	0.073290
m.3526	763	0	0	0	1	1	0	-0.135	-0.1269	0.993118	0.349034	0.766191
m.3530	1232	0	0	0	0	3	0	-0.199	-0.1841	0.999152	0.390668	0.749141
m.35307	214	1	0	0	0	0	0	-0.328	-0.2948	1.000000	0.461890	0.704096
m.35322	108	2	1	1	2	2	0	0.027	0.0296	0.901990	0.229692	0.793627
m.35335	197	1	2	3	0	2	3	-0.751	-0.8298	0.724164	0.611799	0.228570
m.3535	553	1	5	7	7	4	3	-0.061	-0.1291	0.993509	0.350680	0.765607
m.35429	187	0	2	3	5	1	4	0.475	0.6971	0.036903	0.005513	0.687694
m.3543	203	3	26	3	6	13	1	0.776	1.1243	0.000750	0.000094	0.619317
m.35438	157	0	0	1	1	3	1	-0.473	-0.4629	1.000000	0.541348	0.596749
m.3547	337	3	6	6	5	7	4	-0.101	-0.1689	0.998258	0.379865	0.754054
m.355	256	45	67	63	77	57	63	0.195	1.0475	0.001666	0.000217	0.628414
m.35511	123	3	3	3	2	3	3	-0.414	-0.5060	1.000000	0.556303	0.560341
m.35564	204	6	6	7	3	6	3	-0.809	-1.2152	0.126394	0.595319	0.029103
m.35589	142	0	2	0	1	0	1	-0.283	-0.2797	0.999953	0.453025	0.711286
m.35648	145	0	0	0	0	0	1	-0.367	-0.3482	1.000000	0.490943	0.675651
m.3565	211	0	0	1	0	0	0	-0.488	-0.4699	1.000000	0.543917	0.591090
m.3569	156	1	1	0	0	0	0	-0.429	-0.3751	1.000000	0.504215	0.659418
m.357	733	6	6	3	2	6	6	-0.336	-0.4066	1.000000	0.518609	0.638680
m.3586	360	3	1	3	2	3	3	-0.330	-0.4132	1.000000	0.521470	0.634091
m.35893	316	3	4	3	2	3	1	-0.401	-0.5041	1.000000	0.555686	0.562024
m.35895	213	10	3	4	4	3	4	-0.116	-0.1846	0.999175	0.391019	0.748974
m.35910	178	0	0	0	0	2	0	-0.115	-0.1126	0.990159	0.338269	0.769854
m.35911	133	12	8	9	11	11	7	0.212	0.4827	0.159096	0.025615	0.737641
m.35954	196	0	0	0	1	2	1	-0.286	-0.2628	0.999990	0.442770	0.718915
m.35966	105	0	4	0	0	2	0	-0.325	-0.2893	0.999972	0.458693	0.706757
m.35994	269	1	0	0	0	0	0	-0.308	-0.2913	0.999986	0.459860	0.705795
m.36003	135	9	8	7	6	10	4	-0.111	-0.2021	0.999758	0.403175	0.742951
m.36021	202	0	0	12	0	0	0	-2.064	-2.7729	0.000000	0.558937	0.000000
m.36024	385	0	0	0	2	0	3	0.572	0.6347	0.058375	0.008916	0.701493
m.36043	110	7	8	6	7	8	7	0.142	0.2598	0.496681	0.090196	0.784481
m.36049	334	20	29	24	39	13	31	0.505	1.9446	0.000000	0.000000	0.572497
m.3610	348	1	0	0	1	2	1	-0.336	-0.3310	1.000000	0.481978	0.685346
m.36158	113	13	15	15	17	15	12	0.175	0.5070	0.137046	0.021874	0.731765
m.3619	642	0	0	0	1	1	0	-0.424	-0.3636	1.000000	0.498653	0.666521
m.362	112	0	1	0	0	2	3	-0.185	-0.1816	0.999032	0.388905	0.749968
m.3621	404	2	1	3	2	2	1	-0.407	-0.4989	1.000000	0.553979	0.566594
m.36229	183	0	0	0	2	2	1	0.274	0.2885	0.440632	0.078184	0.779825
m.36235	154	1	1	1	7	0	0	1.059	1.5892	0.000002	0.000000	0.585383
m.3627	290	7	4	0	10	4	1	1.683	2.5340	0.000000	0.000000	0.562345
m.36293	247	7	7	4	6	7	9	0.357	0.5526	0.102391	0.016086	0.720758
m.36338	299	0	0	1	0	0	0	-0.568	-0.5597	1.000000	0.572198	0.509921
m.36358	231	2	1	0	0	1	1	-0.445	-0.4333	1.000000	0.529860	0.619585
m.36366	100	5	2	3	1	5	0	-0.823	-0.9114	0.553428	0.612465	0.161084
m.36412	362	3	5	4	6	6	3	0.241	0.4269	0.220348	0.036245	0.750941
m.36423	114	3	2	3	2	4	0	-0.453	-0.5711	1.000000	0.575208	0.498548
m.365	460	31	23	39	32	29	24	-0.165	-0.7395	0.883247	0.605620	0.318217
m.36655	249	4	6	9	11	4	3	0.183	0.4091	0.243212	0.040307	0.755068
m.36657	206	13	19	6	9	10	6	0.370	0.7468	0.025114	0.003685	0.677368
m.36658	156	10	10	10	18	15	19	0.548	1.3283	0.000074	0.000008	0.600643
m.36659	126	0	0	0	1	0	0	-0.250	-0.2375	1.000000	0.426778	0.729551
m.3666	213	43	79	54	75	55	46	0.340	2.0767	0.000000	0.000000	0.569150
m.3671	523	2	1	0	0	1	0	-0.312	-0.2875	0.999972	0.457639	0.707617
m.36731	170	16	17	21	10	15	6	-0.699	-1.8103	0.000782	0.568271	0.000132
m.3675	482	3	4	6	5	3	0	-0.217	-0.3795	1.000000	0.506300	0.656636
m.3689	731	7	9	12	13	14	15	0.081	0.1980	0.622044	0.120325	0.792232
m.3691	708	0	0	1	0	3	0	-0.537	-0.4693	1.000000	0.543699	0.591578
m.37006	248	0	0	0	0	1	0	-0.316	-0.2944	1.000000	0.461658	0.704292
m.37188	283	3	3	7	0	5	0	-1.560	-1.9167	0.000230	0.565824	0.000038
m.3719	533	2	0	0	0	0	0	-0.373	-0.3213	1.000000	0.476758	0.690586
m.3723	105	3	5	7	7	6	6	0.034	0.0678	0.854176	0.201976	0.796080
m.3733	331	0	0	1	0	0	3	-0.353	-0.3306	1.000000	0.481766	0.685566
m.37396	133	3	0	3	1	2	1	-0.929	-0.9973	0.387619	0.609529	0.106084
m.37430	123	0	1	1	1	2	1	-0.457	-0.4602	1.000000	0.540342	0.598905
m.3747	251	2	0	0	0	0	0	-0.290	-0.2854	0.999967	0.456404	0.708614
m.3754	202	0	4	0	0	2	0	-0.502	-0.4466	1.000000	0.535148	0.609543
m.37557	428	0	0	0	1	4	0	-0.087	-0.0837	0.981695	0.316229	0.776544
m.37594	113	1	0	0	0	1	0	-0.371	-0.3432	1.000000	0.488376	0.678523
m.3760	164	3	5	4	7	4	7	0.346	0.5985	0.075223	0.011633	0.709861
m.37637	179	17	17	22	13	24	25	-0.517	-1.5135	0.014671	0.578424	0.002727
m.37732	163	9	9	6	11	8	4	0.609	1.2903	0.000117	0.000013	0.603578
m.3774	882	4	3	3	3	3	3	-0.002	-0.0030	0.933958	0.254191	0.790210
m.37749	348	0	0	1	0	0	0	-0.493	-0.4615	1.000000	0.540827	0.597869
m.37753	190	0	0	1	0	1	0	-0.560	-0.5669	1.000000	0.574113	0.502763
m.3779	703	0	0	0	1	0	1	-0.120	-0.1100	0.989542	0.336301	0.770495
m.37798	118	1	5	4	2	5	4	-0.673	-0.8609	0.659791	0.612538	0.201138
m.378	200	30	36	30	39	34	30	0.299	1.2166	0.000273	0.000033	0.609948
m.37833	126	22	18	18	25	22	16	0.364	1.1536	0.000548	0.000068	0.616165
m.37859	172	5	4	6	2	4	1	-0.962	-1.3126	0.068707	0.589000	0.014507
m.3788	369	0	0	0	2	0	1	0.303	0.3011	0.416877	0.073297	0.777598
m.37922	139	5	9	10	12	10	10	0.131	0.3244	0.374631	0.064863	0.773218
m.37930	119	6	6	6	5	1	0	-0.181	-0.3284	1.000000	0.480591	0.686767
m.37938	177	0	2	0	1	3	0	-0.285	-0.2513	1.000000	0.435595	0.723863
m.3794	222	0	2	0	1	2	0	-0.247	-0.2354	1.000000	0.425417	0.730393
m.37941	99	3	0	0	0	1	1	-0.284	-0.2645	0.999993	0.443818	0.718167
m.37962	437	11	6	6	9	9	12	0.458	0.8771	0.008412	0.001175	0.653353
m.37963	226	8	0	4	3	9	1	-0.290	-0.4549	1.000000	0.538343	0.603095
m.38016	118	2	1	0	0	1	0	-0.162	-0.1545	0.997002	0.369445	0.758450
m.38017	121	8	8	7	0	5	7	-1.539	-1.9670	0.000126	0.564842	0.000021
m.38026	211	0	0	1	0	0	0	-0.413	-0.3999	1.000000	0.515650	0.643251
m.38034	178	1	2	3	1	3	3	-0.859	-0.8154	0.752882	0.611231	0.241939
m.38035	133	2	0	1	1	3	3	-0.229	-0.2633	0.999989	0.443079	0.718695
m.38037	198	12	24	22	28	14	22	0.244	0.7969	0.016737	0.002410	0.667604
m.38038	462	5	10	9	10	6	13	0.138	0.3117	0.397372	0.069364	0.775646
m.38041	516	6	0	0	0	0	0	-0.388	-0.3881	1.000000	0.510304	0.651090
m.38073	190	6	12	7	7	9	10	-0.025	-0.0483	0.965706	0.288955	0.783448
m.3808	609	37	7	33	19	26	36	-0.518	-1.7882	0.000998	0.568847	0.000169
m.38166	122	0	4	0	0	3	3	-0.132	-0.1213	0.992048	0.344832	0.767653
m.3817	410	3	1	6	4	4	3	-0.316	-0.5108	1.000000	0.557844	0.556057
m.3819	199	0	0	0	0	1	0	-0.441	-0.4124	1.000000	0.521126	0.634652
m.38264	113	0	0	0	0	2	0	-0.303	-0.2967	1.000000	0.462985	0.703166
m.3827	229	6	4	1	1	4	6	-0.107	-0.1038	0.987961	0.331593	0.771992
m.38282	359	5	2	7	5	3	3	-0.390	-0.7431	0.878067	0.605992	0.314419
m.38312	216	0	0	0	0	1	1	-0.302	-0.2632	0.999988	0.443017	0.718739
m.38315	119	2	0	0	0	0	0	-0.252	-0.2393	1.000000	0.427940	0.728824
m.38320	204	4	3	3	6	4	6	0.715	1.1195	0.000790	0.000100	0.619850
m.3835	317	0	1	1	1	2	0	-0.540	-0.4860	1.000000	0.549617	0.577698
m.38375	116	0	2	0	0	0	0	-0.572	-0.5172	1.000000	0.559861	0.550275
m.38396	326	0	1	0	0	2	0	-0.219	-0.2101	0.999907	0.408628	0.740068
m.384	422	82	185	151	160	115	199	0.088	0.8089	0.015145	0.002171	0.665364
m.38400	158	3	3	3	3	3	3	0.049	0.0632	0.860520	0.205244	0.795873
m.38413	128	2	0	1	0	1	1	-0.467	-0.4676	1.000000	0.543079	0.592960
m.3844	610	102	157	141	147	146	144	0.082	0.7134	0.032590	0.004840	0.684239
m.38468	195	0	3	4	0	6	3	-1.154	-1.2359	0.111805	0.593921	0.025260
m.38478	153	1	1	4	1	2	1	-1.238	-1.4085	0.034509	0.583529	0.006792
m.38509	319	0	0	0	2	1	0	0.172	0.1796	0.659098	0.130425	0.793862
m.38525	104	4	7	6	4	4	4	-0.396	-0.6406	0.981125	0.590944	0.425366
m.38547	130	0	1	0	2	3	0	0.304	0.3091	0.402113	0.070314	0.776131
m.38555	178	0	0	0	1	0	0	-0.240	-0.2342	1.000000	0.424637	0.730871
m.38570	122	2	1	1	0	2	0	-0.373	-0.3685	1.000000	0.501043	0.663525
m.38571	236	1	0	0	2	1	0	0.349	0.3748	0.291975	0.049162	0.762765
m.386	335	6	11	10	11	15	4	0.079	0.1936	0.630955	0.122694	0.792652
m.3862	708	3	0	1	2	2	1	-0.004	-0.0047	0.935406	0.255484	0.789998
m.38633	275	17	15	12	18	15	22	0.422	1.1435	0.000611	0.000076	0.617233
m.38685	106	1	1	4	0	1	1	-1.305	-1.4549	0.023944	0.581162	0.004586
m.38705	99	2	0	3	0	3	0	-0.903	-0.9674	0.441822	0.610877	0.123383
m.3872	704	2	1	1	5	9	4	0.898	1.2016	0.000323	0.000039	0.611361
m.38787	130	1	0	0	0	2	0	-0.050	-0.0460	0.964419	0.287181	0.783847
m.38797	138	0	1	0	0	0	0	-0.363	-0.3134	1.000000	0.472418	0.694736
m.388	373	0	2	0	0	1	0	-0.397	-0.3582	1.000000	0.495983	0.669772
m.38847	116	1	0	0	0	0	3	-0.390	-0.3720	1.000000	0.502732	0.661357
m.38848	117	0	0	0	0	0	3	-0.221	-0.2193	1.000000	0.414815	0.736648
m.38866	198	0	3	0	0	0	3	-0.117	-0.1150	0.990710	0.340084	0.769256
m.38878	127	3	0	0	1	0	0	-0.272	-0.2504	1.000000	0.435027	0.724243
m.39	352	2	3	1	1	2	0	-0.570	-0.5326	1.000000	0.564540	0.536040
m.3912	229	3	2	3	4	3	1	0.210	0.3046	0.410386	0.071981	0.776961
m.3914	142	13	12	9	11	9	13	0.222	0.4860	0.155945	0.025078	0.736844
m.392	136	21	25	24	41	32	36	0.554	2.2274	0.000000	0.000000	0.566161
m.3929	668	2	6	6	4	8	1	-0.361	-0.5709	1.000000	0.575156	0.498749
m.3936	244	15	17	15	16	13	13	0.092	0.2803	0.456393	0.081490	0.781216
m.395	594	0	0	1	1	2	4	-0.320	-0.3025	1.000000	0.466301	0.700290
m.3953	259	4	12	9	10	7	9	0.146	0.3316	0.362062	0.062412	0.771801
m.3970	459	2	10	9	8	6	6	-0.078	-0.1735	0.998571	0.383156	0.752597
m.3976	1422	0	1	1	0	2	0	-0.521	-0.5038	1.000000	0.555589	0.562289
m.3978	582	22	35	34	55	48	54	0.519	2.2137	0.000000	0.000000	0.566398
m.3981	180	4	1	10	0	9	7	-1.758	-2.1418	0.000014	0.562246	0.000002
m.3982	105	1	0	0	0	0	1	-0.088	-0.0796	0.980184	0.313080	0.777416
m.3988	161	4	3	3	1	6	1	-0.885	-0.9696	0.437688	0.610788	0.122045
m.3991	359	2	5	4	3	6	4	-0.289	-0.3825	1.000000	0.507707	0.654717
m.4	1370	62	127	60	74	75	79	0.238	1.3853	0.000037	0.000004	0.596639
m.4023	352	2	0	0	0	0	4	-0.264	-0.2536	1.000000	0.437043	0.722889
m.4025	297	0	1	0	0	0	0	-0.310	-0.3056	1.000000	0.468056	0.698730
m.4026	349	8	7	4	3	3	6	-0.369	-0.5543	1.000000	0.570729	0.515231
m.405	356	0	7	10	4	10	6	-0.817	-1.4995	0.016538	0.579053	0.003095
m.406	119	6	3	4	8	7	10	0.576	1.0268	0.002051	0.000270	0.631082
m.408	537	3	4	4	5	5	6	0.131	0.2199	0.577422	0.108977	0.789871
m.4092	124	63	60	69	73	70	69	0.092	0.5761	0.087600	0.013652	0.715146
m.4094	218	0	0	0	2	2	0	0.145	0.1510	0.714963	0.147125	0.795716
m.4111	173	1	2	4	1	4	4	-1.170	-1.3452	0.054927	0.587052	0.011300
m.4131	303	4	4	4	8	9	3	0.553	1.0014	0.002636	0.000351	0.634486
m.4166	132	1	2	1	3	3	1	0.333	0.4020	0.252796	0.042026	0.756692
m.4186	1024	2	0	1	0	0	6	-0.345	-0.3118	1.000000	0.471529	0.695563
m.4192	379	13	12	9	11	15	10	0.280	0.6320	0.059508	0.009097	0.702108
m.4212	929	35	34	30	32	37	25	0.118	0.4591	0.183128	0.029743	0.743315
m.4224	397	16	13	13	14	18	7	0.070	0.1910	0.636212	0.124107	0.792891
m.4229	273	6	6	9	0	10	3	-1.573	-2.2339	0.000004	0.561334	0.000001
m.423	229	16	20	25	23	17	15	-0.071	-0.2532	1.000000	0.436791	0.723059
m.4233	452	3	4	3	4	4	3	0.235	0.3467	0.336502	0.057501	0.768741
m.4234	287	0	0	0	3	0	0	0.574	0.6788	0.042335	0.006366	0.691650
m.4250	288	33	55	46	43	38	39	-0.086	-0.4209	1.000000	0.524742	0.628629
m.426	811	6	3	6	5	7	10	-0.064	-0.1032	0.987798	0.331137	0.772134
m.4268	630	0	0	0	1	0	1	-0.360	-0.3357	1.000000	0.484465	0.682749
m.4279	306	0	3	0	1	3	0	-0.487	-0.4617	1.000000	0.540902	0.597709
m.428	332	8	8	13	8	15	12	-0.398	-0.8812	0.616917	0.612686	0.184352
m.4286	402	4	3	4	3	6	3	-0.327	-0.4695	1.000000	0.543772	0.591416
m.429	369	0	1	1	2	4	3	0.169	0.1826	0.653101	0.128744	0.793619
m.4296	880	0	0	1	0	0	0	-0.575	-0.5577	1.000000	0.571657	0.511894
m.43	257	12	6	6	7	15	4	0.237	0.4336	0.212169	0.034805	0.749370
m.4309	396	5	6	6	5	7	1	-0.231	-0.3861	1.000000	0.509381	0.652392
m.431	153	0	1	0	0	0	0	-0.361	-0.3326	1.000000	0.482828	0.684466
m.4326	136	3	1	3	3	3	9	0.062	0.0830	0.832084	0.191335	0.796593
m.4327	322	12	5	9	3	1	9	-0.992	-1.7941	0.000935	0.568691	0.000159
m.4330	257	1	3	0	3	3	0	0.718	0.7516	0.024176	0.003541	0.676404
m.4332	180	1	0	4	2	0	0	-0.863	-1.1432	0.188952	0.600311	0.046402
m.4337	518	0	1	0	1	1	0	-0.437	-0.4293	1.000000	0.528229	0.622536
m.4350	198	5	3	4	0	3	1	-1.177	-1.4142	0.033030	0.583228	0.006478
m.4353	392	21	24	25	22	23	18	-0.097	-0.3287	1.000000	0.480751	0.686603
m.4356	640	3	6	7	5	6	6	-0.331	-0.5867	1.000000	0.579131	0.482638
m.4358	403	5	5	6	8	7	3	0.259	0.4905	0.151729	0.024360	0.735757
m.4359	370	2	6	1	3	4	3	0.479	0.5812	0.084640	0.013168	0.713936
m.4371	294	2	3	0	0	2	1	-0.372	-0.3686	1.000000	0.501092	0.663463
m.4386	383	14	25	22	26	34	15	0.207	0.6790	0.042272	0.006356	0.691606
m.4387	576	6	6	3	4	5	0	0.254	0.3612	0.313020	0.053070	0.765700
m.4396	851	0	0	0	0	0	3	-0.106	-0.0917	0.984407	0.322361	0.774787
m.44	328	4	7	4	6	6	9	0.260	0.4109	0.240824	0.039881	0.754655
m.441	423	31	31	27	41	45	37	0.471	1.8523	0.000000	0.000000	0.575265
m.4415	804	1	3	3	0	0	3	-0.896	-0.8895	0.599370	0.612675	0.177753
m.4416	678	0	3	1	0	0	0	-0.509	-0.4853	1.000000	0.549375	0.578292
m.4429	352	1	4	0	3	3	0	0.636	0.7139	0.032465	0.004821	0.684134
m.443	202	0	0	4	0	3	1	-1.274	-1.4399	0.027007	0.581907	0.005216
m.444	342	1	0	1	0	0	1	-0.383	-0.3870	1.000000	0.509797	0.651807
m.4449	151	0	2	3	2	3	3	-0.360	-0.4318	1.000000	0.529251	0.620696
m.4453	365	7	9	9	5	8	3	-0.525	-1.0299	0.333721	0.607765	0.089351
m.449	162	11	9	9	8	11	12	-0.077	-0.1753	0.998684	0.384439	0.752020
m.450	995	3	1	4	4	0	3	-0.084	-0.1360	0.994638	0.355821	0.763737
m.4533	744	1	5	4	1	4	3	-1.191	-1.3525	0.052166	0.586628	0.010672
m.454	722	1	1	3	2	3	0	-0.590	-0.6546	0.972274	0.593562	0.410146
m.4541	228	3	3	1	1	1	1	-0.668	-0.6971	0.935640	0.600402	0.363775
m.4556	530	5	8	4	3	5	1	-0.379	-0.5569	1.000000	0.571440	0.512681
