Protein	Len	S0	S0	S0	S0	S0	S0	S0	S0	S1	S1	S1	S1	S1	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.30104	442	1	0	2	0	1	2	0	1	1	0	3	0	1	1	0	3	-0.382	-0.3398	0.944219	0.249968	0.990126
m.3013	523	1	1	0	0	0	1	1	0	4	0	0	0	0	0	0	0	-0.159	-0.1517	0.690025	0.107128	0.962437
m.30171	172	1	0	1	0	3	1	0	0	4	2	2	2	2	6	2	2	0.212	0.1961	0.092155	0.007441	0.858622
m.30190	252	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	-0.922	-0.7710	0.985146	0.528848	0.992122
m.30203	117	0	2	3	4	1	1	5	3	3	2	2	3	1	1	2	1	-0.181	-0.1614	0.708767	0.113047	0.964577
m.30240	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.704	-0.6852	0.990156	0.496226	0.990495
m.30248	266	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	-0.562	-0.5093	0.999628	0.390788	0.993334
m.3027	702	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	-0.823	-0.7843	0.984913	0.532944	0.992653
m.3029	290	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	-0.514	-0.4780	0.997084	0.366723	0.993727
m.3030	150	2	1	1	1	2	1	1	1	1	2	2	1	2	2	2	2	-0.095	-0.0738	0.526944	0.066771	0.942856
m.3037	1596	1	2	1	2	1	2	1	0	1	2	0	1	4	0	3	1	-0.309	-0.2873	0.897641	0.205484	0.985367
m.30381	850	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	-0.729	-0.6982	0.989108	0.501906	0.990547
m.30396	488	15	33	33	30	15	20	26	33	30	28	29	34	27	33	29	31	2.958	2.3124	0.000000	0.000000	0.603057
m.304	134	2	2	2	2	2	2	1	2	2	3	3	4	3	2	2	2	0.412	0.4010	0.011658	0.000795	0.799406
m.30404	107	2	4	3	3	1	2	4	2	2	2	3	1	1	3	2	2	0.069	0.0683	0.245409	0.023401	0.899640
m.30405	235	20	44	31	43	15	20	44	29	33	32	26	26	29	26	34	24	2.233	2.4994	0.000000	0.000000	0.599592
m.30436	263	1	2	4	2	1	2	1	3	3	2	3	3	3	3	3	2	0.359	0.3039	0.033382	0.002440	0.826062
m.30492	247	3	4	5	6	2	3	5	6	4	4	3	5	5	3	4	5	0.732	0.8584	0.000015	0.000001	0.704464
m.30496	451	4	11	9	5	5	5	6	8	9	8	13	8	7	8	8	12	1.575	1.6209	0.000000	0.000000	0.625902
m.30517	248	1	3	1	2	0	1	2	1	3	3	3	3	3	3	4	2	0.557	0.5190	0.002734	0.000176	0.770511
m.3052	140	1	2	3	2	2	2	2	2	2	1	0	2	1	0	2	0	-0.582	-0.5668	0.999389	0.431111	0.992160
m.30536	122	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	-0.473	-0.4414	0.990671	0.337041	0.993767
m.3058	258	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	3	-0.357	-0.2935	0.904092	0.210626	0.986046
m.30602	306	1	2	2	3	2	3	3	1	6	2	5	3	3	5	6	4	0.661	0.7162	0.000160	0.000010	0.729457
m.3061	248	4	4	3	2	5	5	6	3	3	3	2	3	4	3	5	3	0.444	0.4343	0.007891	0.000528	0.790876
m.30649	133	2	3	4	4	1	4	3	2	0	4	0	2	1	1	6	0	-0.062	-0.0593	0.495507	0.060659	0.938802
m.30676	389	0	0	2	2	0	0	0	0	2	0	0	1	2	0	0	0	-0.581	-0.5455	1.000000	0.416803	0.992634
m.307	487	6	12	10	17	5	7	14	10	9	8	11	6	8	9	9	7	1.101	0.9745	0.000002	0.000000	0.686705
m.3079	696	5	8	13	8	5	3	10	14	15	6	13	15	9	14	6	14	1.385	1.7022	0.000000	0.000000	0.621919
m.308	201	0	6	4	8	0	0	5	3	9	4	5	6	3	7	4	2	0.572	0.5244	0.002547	0.000163	0.769274
m.3082	374	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	-0.792	-0.8345	0.985897	0.546374	0.995219
m.3088	506	2	1	1	2	3	3	1	1	1	2	0	1	3	2	1	0	-0.230	-0.2150	0.802400	0.149135	0.975054
m.3090	880	4	7	6	6	5	8	4	9	3	6	5	5	5	5	7	8	0.807	0.7845	0.000054	0.000003	0.717003
m.30917	239	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	0	-0.221	-0.2005	0.778872	0.138831	0.972452
m.30927	172	10	18	18	16	11	10	14	11	16	12	14	13	14	17	12	12	1.011	1.0851	0.000000	0.000000	0.671949
m.30955	229	7	9	10	10	10	6	10	7	9	8	9	5	8	7	12	8	1.428	1.4352	0.000000	0.000000	0.637542
m.30956	124	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	-0.655	-0.5943	0.997788	0.448427	0.991558
m.30965	169	4	3	5	4	3	4	3	3	4	6	3	3	6	3	6	1	0.816	0.7535	0.000089	0.000005	0.722551
m.30968	150	3	3	3	3	2	3	3	2	4	4	2	3	4	3	4	2	0.473	0.3960	0.012345	0.000845	0.800713
m.30969	340	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	-0.546	-0.5063	0.999498	0.388541	0.993382
m.30980	429	5	1	4	5	4	4	4	3	2	6	2	1	6	4	2	1	0.189	0.1955	0.092635	0.007484	0.858811
m.3100	352	3	2	2	4	3	2	4	2	2	1	3	1	1	2	1	1	-0.373	-0.3279	0.935212	0.239734	0.989239
m.31016	134	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	-0.469	-0.4472	0.991974	0.341839	0.993797
m.31093	201	1	1	1	1	1	1	0	0	1	1	1	1	1	1	2	0	-0.628	-0.5065	0.999509	0.388691	0.993379
m.31095	139	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-0.885	-0.8589	0.987600	0.551847	0.996664
m.31110	276	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	-0.758	-0.7071	0.988430	0.505636	0.990620
m.31184	221	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	-0.700	-0.6528	0.992966	0.480836	0.990626
m.31187	410	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	-0.675	-0.5773	0.998851	0.437878	0.991926
m.3122	173	0	4	2	4	0	0	5	1	2	2	0	2	2	2	2	0	-0.123	-0.1072	0.598841	0.082505	0.951739
m.31247	245	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	-0.670	-0.6503	0.993189	0.479574	0.990649
m.3128	439	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.779	-0.6907	0.989691	0.498663	0.990509
m.3130	1155	1	2	4	2	1	1	1	2	3	1	5	0	0	0	2	2	-0.315	-0.3089	0.918986	0.223549	0.987594
m.31300	423	3	3	2	6	4	3	4	3	7	4	3	7	5	4	3	2	0.591	0.4693	0.005152	0.000338	0.782236
m.31335	295	2	1	0	1	2	2	1	0	0	1	1	0	0	1	1	1	-0.799	-0.7263	0.987127	0.513256	0.990888
m.3140	708	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.701	-0.6827	0.990362	0.495101	0.990492
m.31435	113	2	1	1	1	2	2	1	0	1	2	2	1	2	2	2	0	-0.219	-0.1839	0.750249	0.127517	0.969260
m.31437	438	2	3	3	4	4	3	4	6	4	5	4	5	4	2	4	2	0.811	0.7695	0.000068	0.000004	0.719666
m.31443	176	0	0	2	0	0	0	0	0	1	1	1	0	1	0	1	0	-0.673	-0.6549	0.992778	0.481888	0.990607
m.3153	509	6	6	8	4	3	4	4	6	6	4	6	5	3	6	2	6	0.881	0.8974	0.000008	0.000000	0.698234
m.31539	379	5	5	5	3	3	6	6	5	3	4	6	5	5	4	6	2	0.652	0.7253	0.000139	0.000008	0.727749
m.31542	149	1	2	1	0	1	1	2	1	1	2	0	1	1	1	2	0	-0.378	-0.3490	0.950597	0.257914	0.990738
m.31593	374	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	-0.596	-0.5305	1.000000	0.406276	0.992944
m.316	240	2	4	1	3	2	3	2	2	1	3	1	2	2	1	3	3	-0.133	-0.1313	0.649154	0.095320	0.957707
m.31603	496	2	1	3	4	2	2	2	2	1	1	1	0	2	1	2	0	-0.601	-0.5528	0.999891	0.421793	0.992474
m.31623	358	2	2	1	3	2	2	4	3	2	4	1	5	4	4	4	2	0.371	0.3505	0.020473	0.001445	0.812935
m.31625	195	1	0	0	1	0	1	0	1	1	1	0	1	0	1	1	2	-0.367	-0.3250	0.932886	0.237250	0.989007
m.31645	197	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.632	-0.5921	0.997937	0.447091	0.991604
m.3167	409	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	-0.724	-0.7007	0.988919	0.502967	0.990564
m.31712	115	3	3	3	2	3	2	2	4	3	4	3	3	3	3	3	3	0.454	0.4319	0.008121	0.000544	0.791481
m.3172	280	2	2	4	3	2	1	3	2	2	4	2	2	3	1	4	2	0.028	0.0194	0.332395	0.034486	0.915193
m.31748	138	3	3	3	2	3	4	3	3	2	3	2	2	2	2	2	2	0.057	0.0541	0.269162	0.026266	0.904196
m.3177	109	0	0	0	0	1	1	0	0	0	1	0	0	2	0	1	0	-0.577	-0.4913	0.998451	0.377113	0.993593
m.31848	219	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	-0.786	-0.7532	0.985731	0.522986	0.991527
m.3187	131	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	-0.799	-0.7286	0.986983	0.514130	0.990930
m.31877	154	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.772	-0.7084	0.988332	0.506171	0.990633
m.31932	104	1	1	1	1	1	1	1	0	0	1	0	0	2	0	0	0	-0.619	-0.5254	1.000000	0.402614	0.993043
m.31958	263	3	3	0	2	3	2	3	1	1	2	1	0	2	1	1	1	-0.545	-0.5184	0.999959	0.397521	0.993175
m.31989	241	7	8	8	10	9	6	9	7	8	7	10	9	6	9	8	10	1.075	0.9034	0.000007	0.000000	0.697299
m.32004	521	5	6	9	7	6	7	7	7	8	7	7	7	4	5	7	9	1.038	1.0218	0.000001	0.000000	0.680142
m.32045	172	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	-0.620	-0.5690	0.999272	0.432544	0.992111
m.32071	562	2	1	2	1	2	2	2	1	0	1	2	1	1	1	1	2	-0.326	-0.2820	0.891915	0.201120	0.984762
m.32074	263	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	-0.638	-0.5927	0.997902	0.447456	0.991592
m.32095	297	1	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	-0.719	-0.6515	0.993063	0.480181	0.990638
m.321	419	1	0	1	0	1	1	0	1	0	1	0	1	0	0	0	0	-0.647	-0.5566	0.999764	0.424355	0.992389
m.32107	309	2	4	2	2	1	3	2	3	1	3	2	2	2	2	3	2	0.093	0.0780	0.229946	0.021596	0.896516
m.32114	195	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	-0.676	-0.6218	0.995651	0.464413	0.991034
m.32194	430	1	0	2	0	2	0	0	1	0	0	0	0	1	0	0	1	-0.679	-0.6190	0.995901	0.462847	0.991082
m.3220	414	2	5	6	5	3	5	6	5	10	8	8	7	5	11	7	8	1.407	1.4926	0.000000	0.000000	0.633510
m.32200	195	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	-0.638	-0.6418	0.993939	0.475201	0.990743
m.3221	325	9	7	9	8	8	7	5	5	6	6	8	7	4	7	5	8	1.362	1.1644	0.000000	0.000000	0.662593
m.32224	134	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	-0.591	-0.5185	0.999963	0.397594	0.993173
m.32263	177	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	-0.736	-0.7217	0.987417	0.511483	0.990809
m.32275	204	1	0	1	0	1	1	1	0	1	1	1	1	1	1	2	1	-0.504	-0.4587	0.994230	0.351254	0.993815
m.32284	203	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	-0.537	-0.4469	0.991911	0.341592	0.993796
m.323	492	5	7	6	6	5	6	6	3	5	5	3	7	6	6	5	5	0.973	0.9178	0.000005	0.000000	0.695082
m.32319	119	1	2	1	2	1	1	1	0	0	1	0	0	1	2	2	0	-0.507	-0.4793	0.997238	0.367749	0.993716
m.32350	106	1	2	2	3	0	2	3	2	2	2	1	3	3	4	3	2	-0.056	-0.0506	0.476698	0.057195	0.936317
m.32357	153	3	4	3	3	2	2	2	3	3	3	1	1	2	1	3	1	-0.055	-0.0503	0.476049	0.057078	0.936231
m.32359	150	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	-0.519	-0.5256	1.000000	0.402758	0.993039
m.32372	367	3	1	4	2	2	1	2	2	2	1	5	2	0	0	1	4	-0.187	-0.1717	0.728128	0.119545	0.966771
m.32400	152	10	18	13	15	12	11	16	15	12	11	12	11	13	10	13	10	1.892	2.1609	0.000000	0.000000	0.606505
m.3241	263	1	0	2	0	1	2	0	2	0	1	0	0	0	0	1	0	-0.796	-0.7401	0.986342	0.518382	0.991177
m.32417	162	5	5	7	8	5	5	6	9	5	6	5	6	5	6	6	7	1.332	1.4138	0.000000	0.000000	0.639154
m.32424	125	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-0.819	-0.7406	0.986316	0.518562	0.991189
m.32437	322	7	7	3	5	5	7	5	4	3	5	8	4	5	4	7	7	0.826	0.6671	0.000341	0.000021	0.738940
m.32472	518	1	1	2	3	1	1	1	0	1	2	0	0	1	1	4	0	-0.104	-0.1024	0.588624	0.080100	0.950505
m.32473	135	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	-0.671	-0.5981	0.997524	0.450716	0.991479
m.3249	378	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.697	-0.6499	0.993227	0.479371	0.990653
m.32493	173	0	1	1	0	1	0	0	0	1	1	0	1	1	0	0	0	-0.913	-0.8449	0.986515	0.548786	0.995829
m.3251	282	1	1	1	0	0	0	0	1	1	1	1	0	0	0	2	1	-0.615	-0.5394	1.000000	0.412566	0.992763
m.32539	222	1	0	2	2	2	1	1	1	1	3	2	2	3	1	3	1	0.099	0.0936	0.206408	0.018937	0.891478
m.32541	130	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.682	-0.5932	0.997870	0.447760	0.991581
m.3255	868	0	2	0	1	0	0	1	1	2	2	3	1	1	0	1	2	-0.374	-0.3103	0.920260	0.224734	0.987725
m.3257	309	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	-0.569	-0.4901	0.998360	0.376185	0.993607
m.32635	153	0	1	0	0	0	0	1	1	3	0	4	3	1	2	0	2	0.093	0.0892	0.212879	0.019658	0.892900
m.32645	340	1	3	1	1	1	1	2	0	2	2	2	2	0	0	1	1	-0.301	-0.2966	0.907219	0.213211	0.986373
m.3273	568	0	2	4	3	1	1	3	1	3	2	1	1	1	3	2	0	-0.044	-0.0389	0.451559	0.052770	0.932919
m.3276	306	2	2	5	1	2	4	4	4	4	6	6	5	4	3	4	4	0.687	0.7361	0.000117	0.000007	0.725741
m.32828	176	6	2	6	2	5	3	3	4	7	3	7	5	4	6	4	7	1.105	0.8674	0.000013	0.000001	0.703002
m.32831	225	7	6	6	6	6	6	6	5	5	5	4	5	6	5	5	5	0.780	0.7635	0.000075	0.000005	0.720743
m.32846	176	1	1	2	1	1	1	1	1	0	1	1	0	2	0	2	0	-0.547	-0.5231	1.000000	0.400949	0.993087
m.32852	395	0	2	1	2	0	0	0	1	1	0	1	0	0	0	0	1	-0.642	-0.5459	1.000000	0.417079	0.992625
m.33004	467	2	1	1	1	1	2	2	0	1	0	1	1	2	1	2	0	-0.439	-0.4079	0.980649	0.308783	0.993261
m.33026	112	7	7	5	6	7	7	6	6	7	6	6	7	7	7	6	5	1.589	1.4696	0.000000	0.000000	0.635076
m.33051	377	2	0	1	0	2	2	1	0	3	0	0	1	3	1	2	1	-0.392	-0.3638	0.959850	0.270732	0.991593
m.33059	120	0	1	0	2	1	0	1	1	1	1	2	1	0	1	0	1	-0.563	-0.5643	0.999489	0.429471	0.992216
m.33135	103	10	20	24	21	12	13	21	22	30	22	23	30	24	31	25	26	2.921	3.0149	0.000000	0.000000	0.593182
m.33136	368	1	1	1	1	1	1	2	1	2	4	1	2	3	4	3	1	0.094	0.0789	0.228545	0.021435	0.896225
m.33150	205	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-0.982	-0.9573	0.999970	0.568199	1.000000
m.332	282	13	10	19	9	11	12	9	19	24	14	49	29	11	22	12	43	3.447	3.3554	0.000000	0.000000	0.590325
m.33203	178	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	-0.745	-0.6548	0.992788	0.481838	0.990608
m.33261	166	2	0	1	1	2	1	2	0	0	1	1	0	2	0	1	0	-0.409	-0.3327	0.938951	0.243855	0.989610
m.33265	255	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.586	-0.5222	1.000000	0.400295	0.993104
m.33343	126	1	0	1	0	1	1	0	0	0	2	0	1	0	0	0	0	-0.589	-0.5471	1.000000	0.417904	0.992599
m.3341	135	1	0	0	0	1	2	0	1	0	1	0	0	1	1	1	0	-0.785	-0.7108	0.988167	0.507150	0.990659
m.33410	147	2	2	1	2	2	3	2	1	1	2	2	1	1	2	2	1	-0.203	-0.1667	0.718803	0.116364	0.965716
m.33455	109	1	3	3	5	1	2	1	3	2	4	2	2	2	3	3	2	0.339	0.3038	0.033416	0.002443	0.826091
m.3347	452	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	-0.578	-0.5153	0.999881	0.395241	0.993231
m.33471	155	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	-0.608	-0.5587	0.999717	0.425760	0.992342
m.33472	425	2	1	2	3	1	1	3	1	3	2	5	3	1	2	1	3	-0.090	-0.0717	0.522393	0.065860	0.942276
m.3348	683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-0.838	-0.8053	0.984946	0.538938	0.993630
m.33492	113	1	0	0	0	1	0	0	0	1	0	0	1	0	2	0	1	-0.786	-0.6782	0.990739	0.493051	0.990493
m.33497	112	1	1	2	0	1	1	1	1	1	1	1	1	2	0	1	0	-0.755	-0.6492	0.993290	0.479015	0.990660
m.33500	300	5	13	11	12	9	7	13	15	8	15	7	12	12	11	13	7	1.725	1.2744	0.000000	0.000000	0.651174
m.33503	162	2	3	2	3	2	2	5	2	5	3	3	3	7	3	3	2	0.661	0.5716	0.001349	0.000085	0.758751
m.33514	310	5	3	5	4	5	7	4	2	3	7	3	4	5	3	7	3	0.764	0.7651	0.000074	0.000004	0.720455
m.33520	102	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	-0.623	-0.5464	1.000000	0.417423	0.992614
m.3353	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-0.716	-0.6206	0.995757	0.463744	0.991055
m.33573	158	1	1	2	1	0	0	0	0	0	0	1	0	1	0	3	0	-0.687	-0.5910	0.997994	0.446419	0.991627
m.33579	108	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	-0.842	-0.8407	0.986247	0.547826	0.995581
m.33585	222	1	4	3	3	3	2	4	1	3	4	2	2	3	2	4	2	0.179	0.1694	0.115484	0.009603	0.867072
m.33619	266	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	-0.715	-0.6282	0.995126	0.467942	0.990931
m.33735	105	0	0	0	0	1	0	0	0	1	1	0	2	0	0	1	0	-0.829	-0.7238	0.987286	0.512296	0.990844
m.3377	199	3	6	5	8	4	4	7	6	5	3	5	6	5	5	5	5	0.386	0.4187	0.009492	0.000641	0.794834
m.338	206	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	-0.682	-0.6382	0.994244	0.473311	0.990789
m.3381	122	0	1	0	1	2	0	0	1	1	0	1	0	0	1	1	1	-0.703	-0.5414	1.000000	0.413962	0.992721
m.33823	263	1	1	2	2	1	0	1	0	1	1	1	1	0	0	0	1	-0.630	-0.6090	0.996692	0.457139	0.991264
m.33827	165	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	-0.726	-0.7478	0.985962	0.521119	0.991374
m.33839	126	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	-0.659	-0.6680	0.991623	0.488278	0.990521
m.33846	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.824	-0.7336	0.986681	0.516003	0.991030
m.33851	449	1	3	1	3	1	0	2	1	1	0	2	2	0	1	0	1	-0.401	-0.3649	0.960488	0.271685	0.991650
m.33873	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-0.495	-0.4531	0.993175	0.346687	0.993813
m.33885	143	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0	1	-0.539	-0.4854	0.997915	0.372533	0.993659
m.33899	140	2	1	1	1	1	2	1	0	1	1	2	1	1	1	1	0	-0.576	-0.5420	1.000000	0.414379	0.992708
m.33904	946	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.769	-0.6466	0.993508	0.477686	0.990688
m.33912	110	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	-0.767	-0.7128	0.988018	0.507959	0.990683
m.3392	310	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	-0.575	-0.5795	0.998734	0.439272	0.991877
m.33958	343	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	-0.857	-0.6969	0.989216	0.501350	0.990539
m.3398	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.655	-0.6051	0.996999	0.454865	0.991339
m.34056	168	3	3	3	2	2	3	3	2	2	4	2	4	2	2	1	3	0.059	0.0529	0.271230	0.026521	0.904580
m.3406	975	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	-0.345	-0.2737	0.882555	0.194347	0.983767
m.34074	300	6	1	4	3	7	5	2	3	4	3	5	3	2	3	4	4	0.411	0.3629	0.017887	0.001251	0.809546
m.3410	419	2	3	3	5	2	2	3	3	3	3	2	2	3	3	3	3	0.148	0.1504	0.134716	0.011457	0.873148
m.34124	301	1	0	0	0	1	1	0	2	2	1	0	1	0	1	1	0	-0.619	-0.5360	1.000000	0.410178	0.992833
m.3413	246	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	-0.873	-0.6706	0.991403	0.489511	0.990511
m.34157	102	2	8	7	8	3	2	8	9	10	7	6	10	7	7	6	9	1.373	1.3809	0.000000	0.000000	0.641751
m.34165	271	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	-0.908	-0.8503	0.986900	0.549991	0.996150
m.34189	296	6	8	6	7	5	7	8	4	9	5	6	5	9	7	5	6	1.222	1.1747	0.000000	0.000000	0.661449
m.342	284	2	6	5	6	2	2	5	5	4	6	5	5	4	4	4	5	0.558	0.5556	0.001679	0.000106	0.762261
m.3422	302	0	2	3	2	0	0	3	4	2	1	4	2	1	1	0	1	-0.397	-0.3950	0.975535	0.297714	0.992901
m.34230	432	0	0	1	0	0	0	1	1	0	1	1	0	2	0	1	0	-0.463	-0.4045	0.979368	0.305873	0.993176
m.3426	883	1	1	0	1	1	2	0	1	0	1	0	0	1	0	1	0	-0.903	-0.7551	0.985644	0.523633	0.991584
m.34300	263	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	-0.774	-0.7739	0.985078	0.529762	0.992232
m.34307	327	0	1	1	1	1	1	1	0	2	3	2	3	3	4	2	1	0.293	0.2815	0.041780	0.003111	0.832587
m.34320	345	4	7	4	11	3	2	7	5	3	8	1	2	5	1	7	1	0.450	0.4178	0.009593	0.000648	0.795064
m.34321	298	3	2	0	2	3	3	2	0	3	3	3	2	3	3	3	3	0.192	0.1997	0.089321	0.007184	0.857492
m.3433	518	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.673	-0.6047	0.997024	0.454630	0.991347
m.34343	261	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.871	-0.7004	0.988940	0.502840	0.990562
m.34366	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-0.798	-0.7265	0.987116	0.513332	0.990891
m.34388	510	0	0	0	1	1	0	0	0	1	0	1	0	2	1	2	1	-0.631	-0.6632	0.992049	0.485971	0.990546
m.3442	136	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	-0.660	-0.5772	0.998858	0.437815	0.991928
m.34428	306	0	0	4	0	0	0	0	4	0	1	0	0	1	0	1	0	-0.982	-0.8479	0.986722	0.549459	0.996007
m.3444	334	2	2	2	2	2	2	2	1	1	2	1	1	2	1	1	1	-0.366	-0.3343	0.940166	0.245231	0.989730
m.34462	419	1	2	3	5	2	1	2	1	4	0	3	2	1	2	0	4	0.082	0.0745	0.235455	0.022234	0.897644
m.34493	172	1	3	3	2	0	1	3	2	5	3	3	3	1	6	3	2	0.280	0.2690	0.047212	0.003553	0.836287
m.34525	118	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	-0.551	-0.5276	1.000000	0.404198	0.993001
m.34604	140	2	4	4	3	3	2	3	3	5	1	2	4	1	5	0	1	0.132	0.1220	0.167833	0.014800	0.882296
m.34605	160	1	1	1	2	1	1	1	1	2	2	1	1	1	0	3	0	-0.527	-0.5267	1.000000	0.403551	0.993018
m.3462	8400	19	27	30	25	20	22	27	29	27	44	15	34	41	33	45	14	2.439	2.9941	0.000000	0.000000	0.593377
m.34626	203	1	1	0	0	1	1	1	1	0	1	1	0	0	1	1	0	-0.772	-0.7440	0.986144	0.519779	0.991273
m.3463	3039	10	9	11	6	10	10	7	10	8	18	6	8	15	10	17	6	1.817	1.7035	0.000000	0.000000	0.621860
m.34688	318	2	2	2	3	4	3	3	2	2	2	1	2	3	2	4	2	0.162	0.1514	0.133647	0.011353	0.872827
m.34690	147	0	0	1	0	1	1	0	0	0	1	0	0	1	0	1	0	-0.674	-0.6174	0.996014	0.461946	0.991110
m.347	455	17	20	31	19	19	19	18	25	24	16	33	25	16	24	18	24	2.780	3.6845	0.000000	0.000000	0.588316
m.34706	440	0	0	1	0	0	0	1	1	1	0	0	0	1	2	1	0	-0.606	-0.5425	1.000000	0.414727	0.992698
m.34742	173	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	-0.446	-0.4074	0.980465	0.308355	0.993249
m.34749	285	0	1	0	1	0	0	1	0	1	1	1	1	0	1	1	0	-1.007	-0.8834	0.990213	0.556724	0.998086
m.3477	1085	14	15	19	16	14	13	15	15	14	22	15	11	21	12	22	11	1.872	1.7664	0.000000	0.000000	0.619136
m.34772	240	1	1	1	1	1	2	2	2	1	2	2	1	2	2	3	1	-0.114	-0.0952	0.573196	0.076583	0.948626
m.34788	177	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	-0.234	-0.2056	0.787310	0.142412	0.973388
m.34789	370	2	2	3	1	2	1	2	0	1	2	1	0	3	2	3	0	0.009	0.0076	0.355397	0.037709	0.918870
m.348	295	3	3	5	5	3	2	2	4	6	7	11	3	8	6	5	8	0.996	0.9006	0.000007	0.000000	0.697735
m.34809	103	0	1	0	1	0	0	0	0	0	2	0	0	1	1	0	0	-0.670	-0.6176	0.996001	0.462058	0.991106
m.3487	164	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	-0.739	-0.6651	0.991870	0.486889	0.990536
m.34882	162	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	-0.456	-0.4261	0.986635	0.324239	0.993608
m.3494	2140	72	133	118	133	72	72	128	103	113	99	95	115	98	110	106	81	3.891	7.3822	0.000000	0.000000	0.583184
