Protein	Len	S0	S0	S0	S0	S0	S0	S0	S0	S1	S1	S1	S1	S1	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.3392	310	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	-0.79	-0.6959	1	0.547288	1
m.33958	343	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	-0.731	-0.6234	1	0.510594	1
m.3398	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.738	-0.6911	1	0.545134	1
m.34056	168	3	3	3	2	2	3	3	2	2	4	2	4	2	2	1	3	0.127	0.1095	0.21163	0.02131	0.912854
m.3406	975	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	-0.794	-0.6435	1	0.521678	1
m.34074	300	6	1	4	3	7	5	2	3	4	3	5	3	2	3	4	4	0.41	0.3102	0.038748	0.003233	0.854913
m.3410	419	2	3	3	5	2	2	3	3	3	3	2	2	3	3	3	3	-0.119	-0.1182	0.676809	0.105668	0.971919
m.34124	301	1	0	0	0	1	1	0	2	2	1	0	1	0	1	1	0	-0.561	-0.5235	1	0.444735	0.999986
m.3413	246	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	-0.817	-0.7283	1	0.560867	1
m.34157	102	2	8	7	8	3	2	8	9	10	7	6	10	7	7	6	9	0.675	0.5919	0.001524	0.000108	0.789102
m.34165	271	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	-0.623	-0.5283	1	0.448307	0.999986
m.34189	296	6	8	6	7	5	7	8	4	9	5	6	5	9	7	5	6	0.941	0.8998	0.000014	0.000001	0.736445
m.342	284	2	6	5	6	2	2	5	5	4	6	5	5	4	4	4	5	1.036	1.0358	0.000001	0	0.718483
m.3422	302	0	2	3	2	0	0	3	4	2	1	4	2	1	1	0	1	-0.219	-0.1928	0.816524	0.157076	0.984728
m.34230	432	0	0	1	0	0	0	1	1	0	1	1	0	2	0	1	0	-0.883	-0.683	1	0.541412	1
m.3426	883	1	1	0	1	1	2	0	1	0	1	0	0	1	0	1	0	-0.709	-0.6251	1	0.511559	1
m.34300	263	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	-0.596	-0.5046	1	0.43029	0.999987
m.34307	327	0	1	1	1	1	1	1	0	2	3	2	3	3	4	2	1	0.284	0.2525	0.06661	0.005817	0.870957
m.34320	345	4	7	4	11	3	2	7	5	3	8	1	2	5	1	7	1	0.547	0.4607	0.007798	0.000588	0.817162
m.34321	298	3	2	0	2	3	3	2	0	3	3	3	2	3	3	3	3	0.399	0.3947	0.016298	0.00128	0.832948
m.3433	518	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.77	-0.6637	1	0.532103	1
m.34343	261	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.827	-0.7359	1	0.563816	1
m.34366	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-0.627	-0.5672	0.999934	0.475755	0.999986
m.34388	510	0	0	0	1	1	0	0	0	1	0	1	0	2	1	2	1	-0.443	-0.3955	0.989392	0.336857	0.999418
m.3442	136	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	-0.815	-0.6017	0.999931	0.497818	0.999999
m.34428	306	0	0	4	0	0	0	0	4	0	1	0	0	1	0	1	0	-0.829	-0.6492	1	0.524692	1
m.3444	334	2	2	2	2	2	2	2	1	1	2	1	1	2	1	1	1	-0.26	-0.22	0.857303	0.178636	0.988333
m.34462	419	1	2	3	5	2	1	2	1	4	0	3	2	1	2	0	4	-0.052	-0.0466	0.518535	0.068013	0.955935
m.34493	172	1	3	3	2	0	1	3	2	5	3	3	3	1	6	3	2	0.632	0.6746	0.000485	0.000034	0.773327
m.34525	118	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	-0.665	-0.5723	0.999897	0.479153	0.999987
m.34604	140	2	4	4	3	3	2	3	3	5	1	2	4	1	5	0	1	0.076	0.0653	0.284606	0.030423	0.925754
m.34605	160	1	1	1	2	1	1	1	1	2	2	1	1	1	0	3	0	-0.71	-0.6241	1	0.510992	1
m.3462	8400	19	27	30	25	20	22	27	29	27	44	15	34	41	33	45	14	1.468	1.8784	0	0	0.662259
m.34626	203	1	1	0	0	1	1	1	1	0	1	1	0	0	1	1	0	-0.908	-0.6997	1	0.548967	1
m.3463	3039	10	9	11	6	10	10	7	10	8	18	6	8	15	10	17	6	1.138	0.8678	0.000025	0.000002	0.741155
m.34688	318	2	2	2	3	4	3	3	2	2	2	1	2	3	2	4	2	-0.046	-0.0403	0.504316	0.065244	0.954381
m.34690	147	0	0	1	0	1	1	0	0	0	1	0	0	1	0	1	0	-0.745	-0.5518	1	0.465211	0.999985
m.347	455	17	20	31	19	19	19	18	25	24	16	33	25	16	24	18	24	2.136	2.4568	0	0	0.649393
m.34706	440	0	0	1	0	0	0	1	1	1	0	0	0	1	2	1	0	-0.396	-0.3289	0.962495	0.275126	0.997349
m.34742	173	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	-0.62	-0.5354	1	0.453517	0.999986
m.34749	285	0	1	0	1	0	0	1	0	1	1	1	1	0	1	1	0	-0.642	-0.5748	0.999878	0.480801	0.999988
m.3477	1085	14	15	19	16	14	13	15	15	14	22	15	11	21	12	22	11	1.703	1.9697	0	0	0.659418
m.34772	240	1	1	1	1	1	2	2	2	1	2	2	1	2	2	3	1	-0.157	-0.1509	0.742567	0.126718	0.978052
m.34788	177	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	-0.886	-0.7912	1	0.582761	1
m.34789	370	2	2	3	1	2	1	2	0	1	2	1	0	3	2	3	0	-0.496	-0.4939	1	0.421849	0.999987
m.348	295	3	3	5	5	3	2	2	4	6	7	11	3	8	6	5	8	0.975	0.7981	0.000075	0.000005	0.752031
m.34809	103	0	1	0	1	0	0	0	0	0	2	0	0	1	1	0	0	-0.424	-0.3693	0.981399	0.312704	0.99884
m.3487	164	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	-0.699	-0.5538	1	0.466605	0.999985
m.34882	162	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	-0.631	-0.6243	1	0.511106	1
m.3494	2140	72	133	118	133	72	72	128	103	113	99	95	115	98	110	106	81	2.117	3.2648	0	0	0.642786
m.3499	474	1	1	1	2	1	1	1	1	0	1	1	1	1	1	1	1	-0.937	-0.768	1	0.575335	1
m.34991	288	2	5	3	4	3	3	4	3	4	3	1	2	2	2	2	3	0.013	0.0121	0.389199	0.045382	0.940699
m.34993	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.536	-0.5025	1	0.428648	0.999987
m.34996	174	0	1	2	1	1	1	1	1	1	1	1	1	1	0	2	1	-0.812	-0.7644	1	0.574116	1
m.3501	191	1	0	1	0	1	1	0	1	1	1	1	1	1	0	1	0	-0.724	-0.6459	1	0.522954	1
m.35012	113	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	-0.523	-0.4483	0.998044	0.383925	0.999932
m.35071	140	1	2	1	1	1	0	1	2	2	1	2	1	1	2	1	1	-0.292	-0.2806	0.926748	0.230853	0.994355
m.35136	334	2	1	1	1	2	1	2	2	3	2	3	2	2	2	3	2	0.338	0.3217	0.034614	0.002863	0.851811
m.35147	172	0	2	2	2	1	0	2	1	1	2	0	0	3	0	3	0	-0.298	-0.2559	0.901958	0.208979	0.992225
m.35210	516	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	-0.711	-0.5543	1	0.466952	0.999985
m.3526	763	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	-0.575	-0.4785	0.999889	0.40938	0.999987
m.3530	1232	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	-0.522	-0.5003	1	0.42692	0.999987
m.35307	214	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-0.816	-0.6976	1	0.548042	1
m.35322	108	1	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0	-0.628	-0.5482	1	0.462685	0.999986
m.35335	197	0	0	1	1	1	0	1	1	0	0	1	0	0	0	2	1	-0.624	-0.5498	1	0.463811	0.999985
m.3535	553	0	2	2	2	0	1	1	3	2	3	1	2	0	3	1	1	-0.365	-0.3041	0.946124	0.252212	0.995995
m.35429	187	0	0	1	2	0	0	0	1	1	0	2	2	1	2	0	1	-0.646	-0.5424	1	0.458567	0.999986
m.3543	203	1	11	1	8	1	1	7	1	3	4	1	1	3	2	6	0	0.136	0.1002	0.225832	0.023008	0.91559
m.35438	157	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1	-0.709	-0.5894	0.999846	0.490199	0.999994
m.3547	337	1	2	3	3	2	0	1	1	2	1	2	2	3	1	3	1	0.004	0.0039	0.406633	0.048132	0.94292
m.355	256	14	20	23	24	16	15	23	19	26	18	23	26	20	25	19	19	2.538	2.1423	0	0	0.654961
m.35511	123	1	0	1	2	1	1	1	1	1	1	1	0	1	1	1	1	-0.663	-0.5647	0.999952	0.474073	0.999985
m.35564	204	2	2	2	2	2	2	2	3	1	2	1	1	2	1	2	1	-0.19	-0.1743	0.785456	0.143222	0.981947
m.35589	142	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	-0.659	-0.5542	1	0.466883	0.999985
m.35648	145	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.779	-0.6814	1	0.540664	1
m.3565	211	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.863	-0.6223	1	0.509967	1
m.3569	156	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0.941	-0.7883	1	0.581872	1
m.357	733	2	3	0	1	2	2	2	2	1	3	3	1	2	0	1	1	-0.247	-0.2292	0.869741	0.186223	0.989423
m.3586	360	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	-0.335	-0.2839	0.92971	0.233824	0.994608
m.35893	316	1	1	1	1	1	1	2	1	1	1	1	0	1	1	1	0	-0.743	-0.5777	0.999863	0.482698	0.999989
m.35895	213	4	1	2	1	3	3	1	1	2	1	2	1	1	1	1	1	-0.489	-0.3958	0.989469	0.337131	0.999423
m.35910	178	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	-1.04	-0.8929	0.999999	0.607583	1
m.35911	133	4	3	3	2	4	4	3	3	4	4	4	3	4	4	3	1	0.612	0.5154	0.004058	0.000297	0.80496
m.35954	196	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	-0.585	-0.5251	1	0.44593	0.999986
m.35966	105	0	1	0	1	0	0	2	0	0	1	0	0	0	0	1	0	-0.638	-0.5871	0.999849	0.488745	0.999993
m.35994	269	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.536	-0.4725	0.99965	0.404425	0.999984
m.36003	135	3	2	3	2	3	3	4	2	2	3	2	3	4	1	3	1	0.285	0.2721	0.055666	0.004784	0.865423
m.36021	202	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	-0.95	-0.8308	1	0.593832	1
m.36024	385	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	-0.652	-0.531	1	0.450299	0.999986
m.36043	110	2	3	2	2	3	2	3	2	2	2	3	3	3	2	3	2	0.248	0.2483	0.069178	0.006062	0.872153
m.36049	334	5	10	7	7	7	8	12	9	14	5	10	10	4	15	4	11	1.27	1.4853	0	0	0.679757
m.3610	348	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	-0.666	-0.6217	1	0.509624	1
m.36158	113	4	4	5	6	5	4	5	5	6	5	5	5	5	6	5	3	0.957	0.9023	0.000014	0.000001	0.736085
m.3619	642	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-0.82	-0.7322	1	0.562391	1
m.362	112	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	-0.378	-0.3393	0.968221	0.284797	0.997812
m.3621	404	0	1	1	0	1	1	0	1	0	1	0	1	0	1	1	1	-0.931	-0.7724	1	0.576799	1
m.36229	183	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	-0.843	-0.7295	1	0.561338	1
m.36235	154	0	1	1	0	1	0	0	0	3	0	0	2	0	2	0	0	-0.117	-0.0947	0.626303	0.092033	0.967039
m.3627	290	1	2	0	2	3	3	0	0	4	2	1	3	0	3	2	0	0.1	0.1028	0.221799	0.022522	0.914826
m.36293	247	3	3	1	2	2	2	2	2	2	3	3	2	1	2	3	3	0.172	0.1573	0.148445	0.014154	0.898712
m.36338	299	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.972	-0.883	0.999996	0.605659	1
m.36358	231	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	-0.715	-0.5914	0.999854	0.491457	0.999995
m.36366	100	2	1	1	0	2	1	1	1	0	0	0	1	3	0	2	0	-0.41	-0.3956	0.989418	0.336948	0.99942
m.36412	362	1	2	2	2	1	1	1	1	2	2	1	2	3	2	1	1	-0.149	-0.1447	0.730583	0.122543	0.97695
m.36423	114	1	1	1	0	1	1	1	1	0	2	0	1	1	1	1	0	-0.612	-0.4924	1	0.420651	0.999987
m.365	460	10	8	15	7	11	10	8	11	10	10	9	10	10	12	9	7	1.059	1.1005	0	0	0.711092
m.36655	249	2	3	3	2	1	1	1	3	4	3	2	4	1	3	0	0	-0.024	-0.0214	0.461955	0.057441	0.949593
m.36657	206	5	5	2	5	5	3	9	2	2	2	2	4	5	3	3	2	0.614	0.5162	0.004018	0.000294	0.804787
m.36658	156	2	4	4	3	4	4	3	3	5	5	7	7	5	6	5	6	0.539	0.412	0.013505	0.001049	0.828694
m.36659	126	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.879	-0.6757	1	0.537965	1
m.3666	213	14	31	16	23	16	13	25	20	25	21	15	24	16	26	18	16	2.574	3.0108	0	0	0.644352
m.3671	523	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	-1.08	-0.9553	0.999994	0.617689	1
m.36731	170	5	5	6	5	6	5	7	8	4	5	2	3	4	3	6	2	0.407	0.3686	0.021494	0.001719	0.839524
m.3675	482	1	1	2	1	1	1	2	2	2	0	0	1	2	2	1	0	-0.269	-0.2359	0.878366	0.191834	0.990177
m.3689	731	2	3	5	3	4	1	3	3	5	5	6	4	4	4	5	4	0.685	0.6824	0.000433	0.00003	0.771904
m.3691	708	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	-0.582	-0.5951	0.999865	0.493764	0.999997
m.37006	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.631	-0.5874	0.99985	0.488935	0.999993
m.37188	283	1	1	3	1	1	1	1	2	0	2	0	0	1	0	2	0	-0.615	-0.5348	1	0.45308	0.999986
m.3719	533	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-1.015	-0.8149	1	0.589619	1
m.3723	105	1	2	2	2	1	1	1	3	2	2	2	3	2	2	2	2	-0.026	-0.0215	0.462177	0.05748	0.949618
m.3733	331	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	-0.733	-0.6784	1	0.53925	1
m.37396	133	1	0	1	0	1	1	0	1	0	1	1	0	1	1	0	0	-0.804	-0.713	1	0.554661	1
m.37430	123	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	-0.749	-0.7036	1	0.550666	1
m.3747	251	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.267	-0.2351	0.877356	0.191161	0.990088
m.3754	202	0	2	0	1	0	0	1	0	0	0	0	0	1	0	1	0	-0.456	-0.3911	0.988254	0.332826	0.999339
m.37557	428	0	0	0	0	0	0	0	0	1	2	0	0	1	0	1	0	-0.594	-0.5321	1	0.451106	0.999986
m.37594	113	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	-0.849	-0.7585	1	0.57208	1
m.3760	164	1	2	2	1	1	1	2	1	3	2	3	2	1	2	1	2	-0.008	-0.0065	0.429122	0.051806	0.945697
m.37637	179	6	5	8	6	5	6	6	7	4	9	10	3	7	6	8	7	1.261	1.2221	0	0	0.699048
m.37732	163	3	3	2	3	3	3	3	2	3	3	1	4	2	4	3	2	0.381	0.3237	0.033936	0.002803	0.851275
m.3774	882	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	-0.712	-0.7036	1	0.550666	1
m.37749	348	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.787	-0.7674	1	0.575133	1
m.37753	190	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-0.648	-0.5603	1	0.471084	0.999985
m.3779	703	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	-0.672	-0.6274	1	0.512857	1
m.37798	118	0	1	1	2	1	0	2	2	0	1	1	1	2	1	2	2	-0.514	-0.4697	0.999516	0.402094	0.999982
m.378	200	10	12	11	13	10	10	11	9	15	11	10	13	11	11	12	10	1.87	2.0594	0	0	0.656963
m.37833	126	7	6	7	8	7	8	4	5	10	8	6	8	7	7	7	5	1.278	1.3331	0	0	0.689907
m.37859	172	1	0	1	1	2	2	3	3	1	3	0	1	0	0	1	1	-0.688	-0.5844	0.99985	0.487024	0.999992
m.3788	369	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	-0.875	-0.7383	1	0.56473	1
m.37922	139	2	3	5	3	2	1	3	2	4	3	4	4	4	4	3	3	0.682	0.5686	0.00207	0.000148	0.793793
m.37930	119	2	2	2	2	2	2	2	2	2	1	0	1	0	2	0	0	-0.483	-0.4442	0.997655	0.380375	0.999915
m.37938	177	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	0	-0.669	-0.6199	1	0.508591	1
m.3794	222	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	-0.714	-0.6506	1	0.525423	1
m.37941	99	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	-0.725	-0.5881	0.999848	0.489378	0.999994
m.37962	437	3	1	2	2	3	5	3	2	3	3	4	3	3	3	3	4	0.737	0.6707	0.000513	0.000036	0.774042
m.37963	226	2	0	1	0	3	3	0	2	1	4	0	1	2	1	3	1	-0.29	-0.3177	0.955593	0.264744	0.996783
m.38016	118	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	-0.674	-0.6339	1	0.516473	1
m.38017	121	2	2	3	2	4	2	4	2	0	2	3	0	1	0	2	2	-0.414	-0.4056	0.991739	0.346058	0.999574
m.38026	211	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.72	-0.6088	1	0.502091	1
m.38034	178	0	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1	-0.885	-0.71	1	0.553401	1
m.38035	133	0	0	0	0	1	1	0	1	0	1	1	0	1	1	1	1	-0.697	-0.5932	0.999866	0.492582	0.999996
m.38037	198	4	8	8	7	4	4	9	7	9	4	10	9	4	10	6	5	0.96	0.8034	0.000069	0.000005	0.751175
m.38038	462	1	4	3	3	3	1	3	3	4	2	5	2	2	4	2	4	0.285	0.2504	0.067884	0.005938	0.871555
m.38041	516	1	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	-0.579	-0.5372	1	0.454824	0.999986
m.38073	190	1	4	2	4	2	3	4	3	2	3	4	2	3	3	3	3	0.303	0.2976	0.043765	0.003687	0.85835
m.3808	609	10	3	12	1	14	13	3	10	7	8	11	6	8	6	10	13	1.856	1.5659	0	0	0.675299
m.38166	122	0	0	0	2	0	0	2	0	0	1	1	0	1	0	1	1	-0.785	-0.6326	1	0.515756	1
m.3817	410	1	0	2	0	1	1	1	2	1	2	1	1	1	2	1	1	-0.449	-0.4218	0.994754	0.360643	0.999762
m.3819	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.632	-0.6267	1	0.512463	1
m.38264	113	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	-0.693	-0.6073	0.999997	0.501196	1
m.3827	229	2	2	0	1	2	2	1	1	1	0	3	0	2	0	2	1	-0.277	-0.2533	0.899071	0.206718	0.991976
m.38282	359	1	1	2	1	3	1	0	3	2	1	0	2	1	1	1	2	-0.296	-0.2784	0.92473	0.228877	0.994183
m.38312	216	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	-0.871	-0.7861	1	0.58119	1
m.38315	119	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.837	-0.676	1	0.538109	1
m.38320	204	1	1	1	1	2	1	1	1	2	1	2	2	2	2	1	2	-0.105	-0.1135	0.666887	0.10284	0.970974
m.3835	317	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	-0.271	-0.259	0.905328	0.211685	0.992517
m.38375	116	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.848	-0.7573	1	0.57166	1
m.38396	326	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	-0.586	-0.5643	0.99996	0.473802	0.999985
m.384	422	28	64	53	62	25	29	59	48	49	34	63	54	42	57	39	70	3.619	3.4629	0	0	0.64161
m.38400	158	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.821	-0.7459	1	0.567565	1
m.38413	128	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	-0.854	-0.6395	1	0.519529	1
m.3844	610	35	54	44	47	35	32	56	50	55	51	49	49	46	43	49	47	2.318	3.5188	0	0	0.641274
m.38468	195	0	1	2	1	0	0	1	1	0	2	1	0	3	0	1	1	-0.309	-0.2381	0.881119	0.193692	0.990417
m.38478	153	0	1	2	0	0	1	0	1	0	0	0	1	1	0	1	1	-0.632	-0.5201	1	0.442181	0.999987
m.38509	319	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	-0.761	-0.6528	1	0.526566	1
m.38525	104	1	3	2	2	1	2	2	2	2	1	0	2	1	0	2	3	-0.155	-0.1295	0.70021	0.112671	0.974127
m.38547	130	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	-0.577	-0.4466	0.997887	0.382456	0.999925
m.38555	178	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-0.766	-0.6812	1	0.540571	1
m.38570	122	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	-0.76	-0.7324	1	0.562469	1
m.38571	236	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	-0.694	-0.5522	1	0.465491	0.999985
m.386	335	2	4	4	3	2	2	4	3	4	6	2	5	4	2	5	1	0.204	0.1891	0.115123	0.010633	0.889325
m.3862	708	1	0	1	0	1	1	0	0	1	0	0	1	1	0	1	1	-0.425	-0.4026	0.991082	0.343333	0.999531
m.38633	275	5	5	5	5	7	5	5	3	8	3	8	4	6	6	6	7	0.634	0.5964	0.001435	0.000102	0.788209
m.38685	106	0	0	1	0	0	1	1	2	0	0	1	0	0	0	1	0	-0.63	-0.4956	1	0.423202	0.999987
m.38705	99	0	0	1	0	1	1	0	1	0	1	0	0	1	0	1	0	-0.713	-0.6438	1	0.521838	1
m.3872	704	1	0	1	0	0	1	1	0	1	3	2	1	3	3	3	1	0.033	0.0293	0.353647	0.040015	0.935962
m.38787	130	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-0.957	-0.7885	1	0.581934	1
m.38797	138	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.927	-0.7938	1	0.583548	1
m.388	373	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	-0.708	-0.5803	0.999848	0.484387	0.99999
m.38847	116	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	-0.833	-0.7001	1	0.549142	1
m.38848	117	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	-0.619	-0.5983	0.999892	0.495739	0.999998
m.38866	198	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	-0.794	-0.6384	1	0.518933	1
m.38878	127	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	-0.492	-0.4432	0.997548	0.379507	0.99991
m.39	352	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	0	-0.681	-0.5691	0.999919	0.477026	0.999986
m.3912	229	1	1	1	0	1	1	1	1	1	1	1	1	1	2	1	0	-0.482	-0.421	0.994629	0.359928	0.999754
m.3914	142	5	4	3	4	4	4	4	3	4	3	4	4	3	3	3	5	0.538	0.49	0.005522	0.00041	0.81053
m.392	136	7	8	8	8	7	7	9	8	14	10	12	13	10	14	12	12	1.366	1.237	0	0	0.697725
m.3929	668	2	2	3	1	0	0	3	1	2	2	1	1	3	1	3	0	-0.261	-0.2484	0.893487	0.202484	0.991492
m.3936	244	5	7	6	5	5	5	5	4	6	4	4	5	5	5	4	5	0.957	0.8635	0.000026	0.000002	0.741802
m.395	594	0	0	1	0	0	0	0	0	0	0	3	1	1	0	1	0	-0.553	-0.5117	1	0.435787	0.999987
m.3953	259	1	2	3	4	2	1	6	3	4	2	4	3	2	3	3	2	0.59	0.5848	0.001674	0.000119	0.790519
m.3970	459	0	3	4	4	1	1	3	2	3	2	2	3	2	2	2	2	0.22	0.2443	0.071702	0.006305	0.873296
m.3976	1422	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	-0.734	-0.6364	1	0.517844	1
m.3978	582	7	14	12	10	7	8	11	11	19	16	20	20	17	16	15	16	2.027	2.1003	0	0	0.655944
m.3981	180	1	1	2	0	2	1	0	5	0	3	2	0	4	0	2	3	0.068	0.0563	0.301113	0.032624	0.928338
m.3982	105	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	-0.757	-0.7517	1	0.569672	1
m.3988	161	1	1	1	1	2	1	1	1	1	2	1	0	2	0	2	0	-0.358	-0.3637	0.97929	0.307505	0.998681
m.3991	359	0	3	2	1	1	1	1	1	1	4	2	1	1	1	1	1	-0.538	-0.4278	0.995664	0.365982	0.999814
m.4	1370	21	44	21	44	21	20	39	19	23	25	28	25	26	26	24	25	2.696	4.2638	0	0	0.63793
m.4023	352	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	-0.574	-0.4309	0.996092	0.368725	0.999837
m.4025	297	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.761	-0.6683	1	0.534379	1
m.4026	349	3	3	2	2	2	3	2	1	1	1	2	1	1	1	1	2	-0.382	-0.3816	0.985521	0.324085	0.999145
m.405	356	0	3	4	3	0	0	1	3	2	4	2	1	3	1	3	2	-0.036	-0.0318	0.485194	0.061642	0.95225
m.406	119	2	0	2	1	2	2	2	1	3	3	4	3	1	2	3	3	-0.065	-0.0628	0.555132	0.075528	0.959831
m.408	537	1	1	2	2	2	0	1	1	2	3	2	1	0	2	2	2	0.159	0.1339	0.177343	0.017347	0.905642
m.4092	124	19	21	25	18	20	24	21	21	23	24	25	24	22	26	24	21	2.395	3.6729	0	0	0.640368
m.4094	218	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	-0.585	-0.5134	1	0.437091	0.999987
m.4111	173	1	1	2	1	0	0	0	1	0	2	2	0	2	1	0	1	-0.285	-0.2426	0.886629	0.197514	0.990896
m.4131	303	1	1	2	2	2	1	1	1	3	3	1	4	3	1	3	1	0.258	0.2463	0.07043	0.006182	0.872724
m.4166	132	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	-0.769	-0.723	1	0.558758	1
m.4186	1024	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	3	-0.362	-0.355	0.975705	0.299414	0.998404
m.4192	379	4	3	4	3	4	5	6	2	4	5	3	4	6	3	4	4	1.055	0.9579	0.000005	0	0.728363
m.4212	929	11	13	12	10	12	12	11	8	12	13	11	9	13	11	11	6	1.337	1.8617	0	0	0.662819
m.4224	397	6	5	5	5	4	6	3	4	6	6	3	4	7	4	5	2	0.615	0.5892	0.00158	0.000112	0.78964
m.4229	273	2	2	2	2	2	2	2	4	0	4	1	0	4	0	2	1	-0.327	-0.2764	0.922863	0.227086	0.994023
