Protein	Len	S0	S0	S0	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.5277	148	0	1	1	0	0	0	-0.460	-0.4412	1.000000	0.831398	0.692273
m.5290	1690	8	8	9	9	8	4	0.056	0.1253	0.747358	0.278041	0.828118
m.5296	670	1	0	1	1	1	1	-0.509	-0.5041	1.000000	0.849210	0.645428
m.5305	270	3	4	3	3	2	4	-0.027	-0.0361	0.978060	0.502522	0.822893
m.5309	1972	91	84	90	75	66	70	-0.138	-0.8886	0.633304	0.869178	0.214801
m.531	580	14	13	14	4	4	3	-1.147	-2.2550	0.000000	0.769125	0.000000
m.5315	882	9	7	8	6	7	3	-0.198	-0.3888	1.000000	0.812196	0.723852
m.5317	354	8	9	11	4	3	5	-0.828	-1.5257	0.007193	0.790827	0.001346
m.532	113	6	6	6	6	6	6	0.024	0.0447	0.894763	0.387553	0.828081
m.5328	257	2	3	3	2	3	2	-0.346	-0.4286	1.000000	0.827181	0.700448
m.534	225	11	13	11	7	6	7	-0.354	-0.7666	0.847826	0.877376	0.354363
m.5346	119	2	1	2	1	1	1	-0.733	-0.7383	0.884667	0.877588	0.389428
m.5347	415	5	4	3	4	5	5	0.351	0.5312	0.070485	0.020345	0.792545
m.535	370	3	5	4	2	2	1	-0.645	-0.8415	0.724776	0.873593	0.265397
m.5352	328	2	4	4	0	0	0	-1.124	-1.2574	0.080992	0.816738	0.018823
m.5354	547	12	13	14	6	7	9	-0.790	-1.6306	0.002287	0.784768	0.000386
m.5358	207	1	1	1	0	1	1	-0.564	-0.4886	1.000000	0.845282	0.657943
m.5364	172	7	8	7	8	7	7	0.276	0.5197	0.077048	0.022339	0.793550
m.5369	500	6	8	6	3	2	1	-0.609	-1.0176	0.375326	0.851948	0.107042
m.537	304	2	0	1	0	0	1	-0.679	-0.6420	0.967407	0.872652	0.506650
m.5376	135	1	1	0	1	0	0	-0.332	-0.3055	1.000000	0.771000	0.762371
m.5382	195	2	2	1	2	1	2	0.247	0.2706	0.407990	0.128738	0.818548
m.5384	568	2	5	3	2	2	1	-0.371	-0.4788	1.000000	0.842651	0.665520
m.5390	842	4	4	7	5	5	5	-0.237	-0.4322	1.000000	0.828410	0.698152
m.5398	324	1	1	1	1	1	0	-0.357	-0.3274	1.000000	0.783294	0.753477
m.5400	164	4	5	5	5	5	5	0.043	0.0718	0.852040	0.349423	0.828629
m.5403	461	9	9	8	5	7	6	-0.368	-0.6677	0.951451	0.874856	0.476279
m.5407	595	7	9	8	6	5	5	-0.218	-0.4197	1.000000	0.824056	0.705995
m.5413	216	0	0	0	1	2	1	-0.177	-0.1834	1.000000	0.678318	0.799165
m.5415	188	4	5	5	5	2	3	0.014	0.0245	0.921682	0.416403	0.827294
m.5416	476	1	1	1	1	0	1	-0.406	-0.4027	1.000000	0.817732	0.716082
m.5422	1121	4	7	7	5	7	7	-0.192	-0.3380	1.000000	0.788847	0.748874
m.5425	415	14	17	14	10	11	10	-0.255	-0.6295	0.973745	0.871342	0.521027
m.5435	138	1	0	0	0	0	0	-0.424	-0.4011	1.000000	0.817112	0.716998
m.5439	531	1	1	1	0	0	0	-0.307	-0.3276	1.000000	0.783402	0.753392
m.5442	167	10	11	10	7	7	8	-0.276	-0.5835	0.990180	0.865151	0.571173
m.5451	290	2	0	3	1	1	2	-0.862	-0.9022	0.605758	0.867665	0.201211
m.5457	390	2	1	0	0	0	0	-0.322	-0.3133	1.000000	0.775510	0.759296
m.5459	641	1	0	1	1	0	0	-0.523	-0.5128	1.000000	0.851296	0.638115
m.5463	882	50	50	46	46	48	46	0.017	0.0781	0.841046	0.340707	0.828676
m.5465	622	2	3	4	1	1	2	-1.142	-1.3555	0.036196	0.805296	0.007836
m.5473	170	0	0	0	1	1	0	-0.445	-0.4278	1.000000	0.826905	0.700955
m.548	221	1	1	1	0	0	0	-0.243	-0.2504	1.000000	0.734633	0.781419
m.5484	707	4	2	3	3	1	2	-0.057	-0.0794	0.999224	0.560986	0.817795
m.5486	109	1	2	2	1	2	0	-0.548	-0.5859	0.989559	0.865527	0.568676
m.5493	248	0	0	0	0	1	0	-0.373	-0.3947	1.000000	0.814587	0.720606
m.550	489	17	15	16	13	11	11	-0.095	-0.2557	1.000000	0.738496	0.779777
m.5502	228	3	6	5	4	5	5	-0.170	-0.2696	1.000000	0.748245	0.775286
m.5507	231	4	1	2	2	1	1	-0.235	-0.2770	1.000000	0.753215	0.772783
m.5510	229	8	4	7	6	4	5	-0.133	-0.2432	1.000000	0.729253	0.783589
m.5513	246	4	6	4	1	3	4	-1.037	-1.3015	0.057044	0.811306	0.012849
m.5516	387	5	6	4	6	7	5	0.451	0.7353	0.012452	0.003125	0.779133
m.552	338	8	9	11	6	8	5	-0.503	-1.0132	0.383504	0.852610	0.109922
m.5522	429	3	3	4	3	3	1	-0.215	-0.3026	1.000000	0.769285	0.763489
m.5525	456	12	12	11	10	8	10	-0.060	-0.1323	1.000000	0.625307	0.809478
m.5528	192	1	2	0	0	0	2	-0.321	-0.2841	1.000000	0.757844	0.770306
m.5531	219	0	0	1	1	1	0	-0.354	-0.3377	1.000000	0.788693	0.749007
m.5534	255	0	0	1	0	0	0	-0.364	-0.3355	1.000000	0.787560	0.749978
m.5535	314	1	1	1	0	2	0	-0.152	-0.1394	1.000000	0.633214	0.808189
m.5538	480	16	13	19	17	15	13	-0.038	-0.1103	1.000000	0.599700	0.813201
m.554	167	0	1	1	0	0	0	-0.389	-0.3663	1.000000	0.802487	0.735565
m.5544	228	1	1	0	0	0	0	-0.461	-0.3938	1.000000	0.814226	0.721106
m.5546	1101	6	7	9	3	3	5	-0.951	-1.5358	0.006476	0.790161	0.001200
m.5581	320	4	4	4	1	3	1	-1.102	-1.2615	0.078459	0.816214	0.018182
m.5582	258	6	4	5	3	2	1	-0.509	-0.7457	0.875594	0.877602	0.380231
m.5583	175	4	3	4	3	3	3	-0.233	-0.3392	1.000000	0.789459	0.748340
m.5593	175	3	3	3	2	1	2	-0.422	-0.5475	0.996983	0.858772	0.606902
m.56	236	7	6	10	5	5	4	-0.638	-1.1848	0.138122	0.826624	0.033830
m.5603	203	2	2	1	0	0	1	-0.311	-0.3009	1.000000	0.768270	0.764137
m.5605	166	1	1	1	0	0	0	-0.377	-0.3737	1.000000	0.805786	0.731827
m.5606	190	2	3	4	2	1	2	-0.778	-1.0671	0.289410	0.844369	0.078346
m.5611	317	10	12	12	9	9	9	-0.210	-0.5296	0.998906	0.855083	0.623408
m.5613	134	5	5	5	5	4	5	0.032	0.0565	0.877085	0.370842	0.828390
m.5618	330	1	3	2	1	1	1	-0.760	-0.8204	0.762766	0.875097	0.289605
m.5619	199	4	4	2	2	2	1	-0.233	-0.2729	1.000000	0.750480	0.774180
m.5620	959	2	2	1	0	0	0	-0.337	-0.3627	1.000000	0.800843	0.737343
m.5623	526	0	0	1	0	0	0	-0.408	-0.3813	0.999988	0.809065	0.727873
m.5624	813	8	6	7	5	6	3	-0.255	-0.4560	1.000000	0.836056	0.682172
m.5628	431	15	16	12	11	15	14	0.041	0.1032	0.793556	0.306736	0.828573
m.5634	149	5	7	6	6	5	7	-0.004	-0.0070	0.955340	0.461485	0.825396
m.5643	338	1	3	1	0	0	0	-0.419	-0.4139	1.000000	0.821952	0.709511
m.5644	430	14	10	11	9	9	12	-0.082	-0.1873	1.000000	0.681995	0.798273
m.5659	127	4	4	4	2	3	3	-0.574	-0.7447	0.876842	0.877603	0.381473
m.5664	242	12	12	10	11	12	13	0.204	0.4462	0.133255	0.039513	0.800517
m.5665	346	5	7	7	6	5	8	-0.029	-0.0554	0.989180	0.529060	0.820826
m.5669	235	1	1	1	1	1	1	-0.370	-0.3517	1.000000	0.795658	0.742621
m.5670	433	1	2	1	0	0	1	-0.449	-0.4374	1.000000	0.830151	0.694779
m.5676	297	3	2	2	2	1	1	-0.230	-0.2452	1.000000	0.730763	0.782993
m.5677	398	2	2	0	1	1	1	-0.372	-0.3670	1.000000	0.802804	0.735216
m.5679	145	0	0	0	1	1	0	-0.428	-0.4421	1.000000	0.831690	0.691674
m.5686	252	1	1	1	1	1	0	-0.372	-0.3680	1.000000	0.803254	0.734716
m.5689	476	1	2	3	2	1	2	-0.393	-0.4855	1.000000	0.844462	0.660367
m.5692	394	1	0	1	1	0	0	-0.450	-0.4539	1.000000	0.835414	0.683639
m.5696	189	4	3	4	5	3	4	0.231	0.3520	0.252838	0.076860	0.810323
m.5712	270	2	1	1	1	1	0	-0.424	-0.4376	1.000000	0.830217	0.694648
m.5724	205	1	2	2	1	1	1	-0.751	-0.7814	0.826306	0.876986	0.336218
m.5735	289	0	1	0	0	0	0	-0.415	-0.4228	1.000000	0.825159	0.704084
m.5746	161	8	2	8	7	7	6	-0.102	-0.2010	1.000000	0.694510	0.795008
m.5747	202	0	0	1	0	0	0	-0.416	-0.4097	1.000000	0.820394	0.712008
m.5753	396	2	3	2	2	1	2	-0.266	-0.3069	1.000000	0.771820	0.761826
m.5755	241	3	3	3	3	1	2	-0.134	-0.1735	1.000000	0.668751	0.801360
m.578	416	0	1	0	0	0	0	-0.418	-0.3819	0.999995	0.809320	0.727556
m.579	570	32	27	27	13	12	10	-0.695	-2.1456	0.000001	0.770507	0.000000
m.5798	414	0	1	1	0	0	0	-0.349	-0.3446	1.000000	0.792178	0.745905
m.580	344	20	21	19	12	10	10	-0.392	-1.1027	0.235472	0.838879	0.061656
m.5803	326	2	3	1	3	1	1	0.456	0.5858	0.045640	0.012841	0.788137
m.5804	1293	7	6	7	5	5	1	-0.312	-0.5820	0.990556	0.864912	0.572727
m.5811	486	18	19	19	16	16	15	-0.094	-0.2785	1.000000	0.754204	0.772266
m.5813	899	0	0	1	0	0	1	-0.425	-0.3993	1.000000	0.816409	0.718022
m.5828	1791	3	2	4	2	3	3	-0.607	-0.8675	0.675203	0.871324	0.236824
m.5833	121	2	2	2	1	2	2	-0.522	-0.5140	0.999977	0.851577	0.637090
m.5839	328	3	4	3	3	2	1	-0.031	-0.0416	0.981529	0.510151	0.822337
m.585	748	0	0	1	0	0	0	-0.351	-0.3108	1.000000	0.774081	0.760292
m.5859	199	8	7	6	8	6	7	0.324	0.5856	0.045715	0.012863	0.788152
m.5867	472	4	3	6	2	3	1	-0.866	-1.2636	0.077187	0.815947	0.017860
m.5868	232	2	2	1	0	2	1	-0.290	-0.2696	1.000000	0.748245	0.775286
m.5869	404	3	4	6	3	2	4	-0.570	-0.8592	0.691313	0.872095	0.245781
m.5870	1080	11	7	7	5	3	3	-0.266	-0.4732	1.000000	0.841094	0.669735
m.5881	363	6	6	7	3	2	3	-0.723	-1.1642	0.159058	0.829613	0.039575
m.5891	357	1	2	2	0	1	0	-0.791	-0.8397	0.728101	0.873734	0.267429
m.5892	125	5	7	6	5	5	6	-0.069	-0.1211	1.000000	0.612479	0.811423
m.5898	324	1	2	1	1	0	0	-0.352	-0.3598	1.000000	0.799500	0.738758
m.5900	332	1	1	2	1	1	2	-0.693	-0.7424	0.879691	0.877602	0.384331
m.5911	687	0	0	0	0	0	1	-0.409	-0.3823	0.999998	0.809489	0.727344
m.5919	327	1	0	1	0	0	0	-0.420	-0.3928	1.000000	0.813824	0.721659
m.592	568	1	2	1	1	1	0	-0.382	-0.3767	1.000000	0.807094	0.730280
m.5921	124	0	0	0	1	1	0	-0.409	-0.4053	1.000000	0.818730	0.714582
m.5924	163	3	3	3	3	2	2	-0.092	-0.1315	1.000000	0.624405	0.809620
m.5940	470	13	9	12	12	11	10	0.105	0.2760	0.396299	0.124626	0.818037
m.5946	412	0	2	3	1	0	0	-0.983	-1.0178	0.374957	0.851917	0.106912
m.5947	328	4	7	5	3	3	3	-0.424	-0.6706	0.949389	0.875063	0.472793
m.595	591	5	8	5	5	6	8	0.196	0.3200	0.308145	0.094769	0.813660
m.5953	1295	31	30	31	23	24	27	-0.274	-0.9676	0.472212	0.859253	0.143078
m.5961	726	27	29	31	25	22	25	-0.135	-0.5215	0.999524	0.853297	0.630594
m.5981	145	4	4	4	4	5	4	0.137	0.2096	0.549404	0.182375	0.823710
m.599	163	0	0	2	1	1	2	-0.642	-0.6556	0.959472	0.873900	0.490703
m.60	320	5	2	5	5	3	5	0.029	0.0494	0.887900	0.380880	0.828217
m.6000	281	5	6	5	4	3	3	-0.166	-0.2408	1.000000	0.727425	0.784298
m.6006	339	25	24	24	22	21	23	-0.012	-0.0431	0.982429	0.512223	0.822181
m.6009	1126	0	1	0	0	0	0	-0.347	-0.3078	1.000000	0.772345	0.761474
m.6024	399	3	2	4	2	0	0	-0.679	-0.8465	0.715455	0.873191	0.259788
m.6025	191	2	1	2	1	2	2	-0.522	-0.5499	0.996659	0.859241	0.604625
m.604	626	8	8	6	4	4	4	-0.333	-0.5291	0.998950	0.854975	0.623856
m.6042	807	0	0	1	0	0	0	-0.518	-0.4815	1.000000	0.843387	0.663458
m.6043	332	1	3	1	0	2	1	-0.390	-0.3825	0.999998	0.809573	0.727237
m.6046	318	0	1	0	0	0	0	-0.364	-0.3597	1.000000	0.799454	0.738806
m.6058	1126	0	0	0	1	0	2	-0.147	-0.1435	1.000000	0.637701	0.807425
m.606	401	11	9	11	9	9	9	-0.118	-0.2761	1.000000	0.752618	0.773092
m.6062	535	15	14	15	7	6	4	-0.730	-1.5267	0.007119	0.790761	0.001331
m.6067	290	3	4	2	1	3	3	-0.520	-0.5538	0.996101	0.859988	0.600891
m.6098	224	2	1	1	0	0	0	-0.284	-0.2730	1.000000	0.750547	0.774146
m.6100	310	12	8	9	2	2	2	-1.344	-2.0149	0.000010	0.772728	0.000001
m.6106	1183	5	6	5	5	5	5	0.033	0.0514	0.884907	0.378047	0.828270
m.611	550	4	5	4	3	3	4	-0.240	-0.3306	1.000000	0.784997	0.752109
m.612	679	44	30	42	33	32	29	-0.179	-0.7831	0.823735	0.876929	0.334147
m.6130	287	10	10	10	5	4	5	-0.585	-1.1865	0.136495	0.826380	0.033388
m.6137	829	2	1	1	1	1	1	-0.317	-0.3014	1.000000	0.768570	0.763947
m.6149	834	8	9	7	9	8	8	0.342	0.7164	0.014819	0.003787	0.780039
m.6153	459	3	2	2	2	3	2	-0.072	-0.0842	1.000000	0.567202	0.817128
m.616	1072	2	3	2	6	5	4	0.895	1.3055	0.000009	0.000001	0.767995
m.6160	246	6	5	5	4	4	3	-0.185	-0.3201	1.000000	0.779322	0.756532
m.6161	297	3	4	4	1	2	2	-1.106	-1.2062	0.118699	0.823598	0.028616
m.6174	243	9	7	14	11	11	13	-0.116	-0.2835	1.000000	0.757458	0.770518
m.6180	693	28	18	30	26	28	32	-0.096	-0.3565	1.000000	0.797951	0.740347
m.6190	936	1	2	1	2	2	0	0.152	0.1627	0.662165	0.232677	0.826641
m.6192	463	14	11	14	9	8	7	-0.345	-0.8196	0.764163	0.875147	0.290538
m.6193	694	2	2	3	3	0	2	-0.136	-0.1776	1.000000	0.672754	0.800463
m.6203	143	8	8	6	7	6	7	0.165	0.3125	0.322212	0.099414	0.814428
m.6207	485	1	2	1	1	1	1	-0.315	-0.2879	1.000000	0.760266	0.768949
m.6212	640	26	23	26	23	20	21	-0.086	-0.3065	1.000000	0.771587	0.761982
m.6219	1290	6	5	3	1	3	2	-0.805	-0.8913	0.627862	0.868885	0.212064
m.6233	239	1	2	2	2	1	1	-0.239	-0.2847	1.000000	0.758229	0.770093
m.6235	1030	2	1	2	1	0	2	-0.686	-0.6999	0.925366	0.876696	0.437060
m.6244	213	0	0	0	1	0	1	-0.304	-0.2896	1.000000	0.761338	0.768335
m.6258	470	3	3	3	4	1	1	0.056	0.0794	0.838741	0.338917	0.828682
m.6265	202	0	1	1	0	0	1	-0.470	-0.4518	1.000000	0.834766	0.685094
m.6266	564	14	16	16	5	7	7	-1.000	-2.1435	0.000001	0.770537	0.000000
m.6279	328	0	1	0	2	2	1	0.315	0.3404	0.271994	0.083004	0.811541
m.628	379	3	3	3	0	0	0	-0.909	-0.9885	0.430756	0.856265	0.127127
m.6293	273	0	1	0	0	0	1	-0.275	-0.2634	1.000000	0.743964	0.777322
m.631	168	1	0	0	0	0	0	-0.532	-0.5001	1.000000	0.848223	0.648720
m.6354	185	3	3	3	2	1	2	-0.327	-0.4487	1.000000	0.833798	0.687223
m.6361	1066	16	13	16	6	4	5	-0.866	-1.9441	0.000031	0.774222	0.000004
m.6363	693	2	1	2	0	0	0	-0.763	-0.7531	0.866120	0.877566	0.371049
m.637	726	0	1	1	0	0	0	-0.353	-0.3407	1.000000	0.790221	0.747669
m.6370	313	14	15	15	14	14	13	0.023	0.0644	0.864446	0.359742	0.828536
m.6404	402	4	1	4	4	1	2	-0.014	-0.0207	0.966981	0.480924	0.824308
m.6408	422	1	1	1	1	1	1	-0.423	-0.4135	1.000000	0.821805	0.709750
m.6410	391	1	0	0	0	0	0	-0.367	-0.3470	1.000000	0.793367	0.744806
m.6414	454	3	4	5	5	4	4	0.132	0.2228	0.517748	0.169631	0.822704
m.6433	288	0	1	1	0	0	0	-0.354	-0.3468	1.000000	0.793268	0.744898
m.644	181	9	3	11	11	10	11	0.067	0.1468	0.699243	0.251432	0.827371
m.6458	848	0	1	1	0	0	0	-0.403	-0.3692	1.000000	0.803793	0.734113
m.6463	6996	10	7	13	7	9	9	-0.564	-1.2570	0.081242	0.816789	0.018887
m.6490	438	11	12	9	5	7	4	-0.507	-0.9665	0.474425	0.859407	0.143953
m.6492	285	3	3	3	1	1	2	-0.919	-1.0116	0.386496	0.852850	0.110983
m.6495	278	1	0	0	2	1	0	0.134	0.1490	0.694179	0.248789	0.827279
m.6499	297	9	10	10	11	10	8	0.107	0.2611	0.428964	0.136217	0.819429
m.650	554	2	1	0	0	0	0	-0.377	-0.3611	1.000000	0.800104	0.738126
m.6505	217	0	0	1	0	0	0	-0.386	-0.3766	1.000000	0.807050	0.730332
m.651	113	5	9	7	7	7	7	0.069	0.1349	0.726215	0.265990	0.827820
m.6511	281	8	10	7	8	8	10	0.211	0.4478	0.131729	0.039045	0.800356
m.6517	538	13	14	14	12	11	10	-0.128	-0.3322	1.000000	0.785840	0.751418
m.6522	302	7	6	10	7	7	7	-0.233	-0.5156	0.999892	0.851949	0.635717
m.6524	587	26	26	22	19	24	20	-0.095	-0.3230	1.000000	0.780915	0.755330
m.6534	473	2	2	1	0	0	2	-0.251	-0.2393	1.000000	0.726274	0.784737
m.6550	319	1	0	0	0	0	0	-0.466	-0.4298	1.000000	0.827593	0.699686
m.6554	533	7	10	5	7	6	6	0.361	0.6137	0.036271	0.010039	0.786121
m.657	677	8	10	10	4	5	5	-0.793	-1.4256	0.019245	0.798547	0.003941
m.6574	602	5	5	5	2	1	1	-0.878	-1.1777	0.145084	0.827646	0.035726
m.6586	314	0	1	0	0	0	0	-0.343	-0.3103	1.000000	0.773793	0.760490
m.6593	1058	26	26	27	13	12	14	-0.662	-2.0057	0.000011	0.772910	0.000002
m.6599	345	0	1	1	0	1	1	-0.382	-0.3456	1.000000	0.792675	0.745449
m.6603	632	2	3	2	1	2	1	-0.750	-0.8043	0.790128	0.876022	0.308593
m.6614	1203	1	1	1	0	0	0	-0.329	-0.3222	1.000000	0.780478	0.755663
m.6620	708	9	6	7	9	6	7	0.290	0.6589	0.024707	0.006627	0.783192
m.6627	1941	81	83	80	79	84	80	0.027	0.1760	0.630489	0.217633	0.825921
m.6645	175	1	1	1	1	2	3	-0.144	-0.1381	1.000000	0.631780	0.808428
m.6650	137	2	3	2	2	2	1	-0.125	-0.1578	1.000000	0.652890	0.804640
m.6654	227	2	2	2	1	2	2	-0.603	-0.6462	0.965075	0.873058	0.501758
m.6678	2678	6	5	2	5	4	3	0.690	1.0171	0.000584	0.000107	0.771026
m.6688	381	4	3	3	2	2	2	-0.417	-0.5053	1.000000	0.849503	0.644432
m.6692	457	0	1	1	0	0	0	-0.332	-0.3070	1.000000	0.771879	0.761787
m.6698	487	21	22	24	18	15	16	-0.209	-0.6850	0.938319	0.875970	0.455335
m.6705	727	10	12	10	6	7	5	-0.393	-0.8307	0.744505	0.874402	0.277684
m.6707	440	1	2	1	0	1	0	-0.398	-0.4003	1.000000	0.816800	0.717454
m.671	663	0	1	1	0	0	0	-0.392	-0.3655	1.000000	0.802124	0.735962
m.6717	339	1	1	1	1	1	1	-0.267	-0.2472	1.000000	0.732261	0.782392
m.6724	676	8	7	8	10	9	8	0.240	0.5552	0.058369	0.016676	0.790533
m.6735	993	1	1	1	0	0	2	-0.277	-0.2684	1.000000	0.747425	0.775684
m.6750	260	10	10	11	8	10	10	-0.184	-0.4265	1.000000	0.826455	0.701774
m.6751	684	3	2	3	0	1	0	-0.999	-1.1075	0.228741	0.838143	0.059639
m.6756	433	0	0	0	0	1	0	-0.379	-0.3686	1.000000	0.803524	0.734415
m.6764	636	2	2	2	2	1	2	-0.250	-0.2833	1.000000	0.757329	0.770589
m.6777	271	0	3	4	1	2	2	-1.013	-1.2470	0.087723	0.818085	0.020538
m.6795	338	2	3	2	1	1	0	-0.808	-0.7988	0.799122	0.876292	0.315168
m.681	2015	56	51	57	56	59	47	0.033	0.1648	0.657202	0.230262	0.826533
m.6816	173	2	2	2	1	2	2	-0.562	-0.5729	0.992653	0.863415	0.582035
m.6822	465	4	4	4	2	3	3	-0.635	-0.8568	0.695923	0.872310	0.248401
m.6835	423	4	6	6	3	4	3	-0.629	-0.9062	0.597599	0.867202	0.197308
m.6841	251	1	1	1	1	0	0	-0.326	-0.2982	1.000000	0.766643	0.765159
m.6844	389	8	11	10	5	4	5	-0.649	-1.1991	0.124888	0.824592	0.030265
m.6853	404	0	1	1	0	0	0	-0.222	-0.2092	1.000000	0.701704	0.792955
m.6854	281	1	1	1	1	1	1	-0.285	-0.2846	1.000000	0.758165	0.770129
m.6864	607	0	0	1	0	0	0	-0.555	-0.5187	0.999706	0.852662	0.633037
m.6865	1038	1	1	1	1	2	2	-0.271	-0.2854	1.000000	0.758677	0.769844
m.6868	946	10	10	13	4	2	5	-1.054	-1.9908	0.000015	0.773212	0.000002
m.6883	567	14	20	18	16	15	16	-0.038	-0.1177	1.000000	0.608499	0.811993
m.6935	148	0	1	0	0	0	0	-0.512	-0.4698	1.000000	0.840129	0.672255
m.694	857	1	1	2	1	0	1	-0.856	-0.8777	0.655103	0.870318	0.226039
m.6949	182	1	1	1	0	0	0	-0.535	-0.5097	1.000000	0.850562	0.640745
m.6956	142	0	0	1	0	0	0	-0.354	-0.3382	1.000000	0.788949	0.748785
m.6968	331	1	1	0	1	0	0	-0.489	-0.4915	1.000000	0.846038	0.655651
m.697	208	1	1	1	0	0	0	-0.251	-0.2698	1.000000	0.748381	0.775219
m.6975	388	4	3	4	3	2	2	-0.367	-0.5377	0.998137	0.856796	0.616045
m.6977	342	4	2	3	2	2	3	-0.353	-0.4592	1.000000	0.837024	0.679916
m.698	256	1	1	1	1	1	2	-0.374	-0.3622	1.000000	0.800613	0.737588
m.6990	479	6	7	7	5	4	5	-0.338	-0.6006	0.985228	0.867705	0.553080
m.70	207	1	2	2	0	0	0	-0.684	-0.6598	0.956794	0.874248	0.485720
m.7005	1086	25	21	19	21	13	20	0.188	0.5835	0.046502	0.013100	0.788311
m.707	329	1	0	1	0	0	0	-0.469	-0.4638	1.000000	0.838389	0.676627
m.7103	496	4	3	3	3	3	3	-0.015	-0.0204	0.966746	0.480501	0.824334
m.711	289	0	1	0	0	0	0	-0.263	-0.2609	1.000000	0.742207	0.778128
m.7111	267	1	1	1	1	1	1	-0.392	-0.3637	1.000000	0.801302	0.736852
m.7115	1367	4	1	2	1	1	2	-0.641	-0.6686	0.950817	0.874921	0.475198
m.7131	978	4	3	2	2	2	3	-0.047	-0.0519	0.987374	0.524298	0.821225
m.7140	275	5	4	5	5	4	5	0.059	0.1040	0.791959	0.305676	0.828562
m.7159	1549	3	3	3	3	2	2	-0.046	-0.0628	0.992694	0.539044	0.819946
m.7183	139	3	1	3	1	1	1	-1.103	-1.1315	0.197040	0.834488	0.050329
m.7185	949	0	1	1	0	0	0	-0.217	-0.2138	1.000000	0.705645	0.791769
m.720	102	2	2	2	2	2	2	-0.073	-0.0824	0.999872	0.564879	0.817380
m.7206	974	7	6	10	6	6	7	-0.429	-0.8558	0.697843	0.872399	0.249496
m.7209	320	1	2	2	0	0	0	-0.696	-0.7311	0.893116	0.877526	0.398382
m.721	1283	1	1	0	0	1	0	-0.274	-0.2667	1.000000	0.746256	0.776245
m.7210	168	1	1	1	1	1	1	-0.364	-0.3527	1.000000	0.796140	0.742151
m.7211	854	3	2	3	0	0	0	-0.988	-1.1079	0.228185	0.838082	0.059473
m.7240	672	4	5	5	4	1	1	-0.200	-0.3311	1.000000	0.785261	0.751893
m.7242	348	1	0	1	0	0	0	-0.506	-0.5068	1.000000	0.849866	0.643181
m.725	200	1	2	0	0	1	2	-0.158	-0.1494	1.000000	0.644054	0.806299
m.7262	373	11	7	13	16	12	13	0.256	0.6979	0.017520	0.004552	0.780987
m.7285	870	2	2	2	1	1	1	-0.792	-0.8044	0.789963	0.876017	0.308474
m.7288	361	6	6	5	3	3	3	-0.410	-0.6262	0.975273	0.870969	0.524774
m.7296	413	24	26	25	22	22	22	-0.044	-0.1483	1.000000	0.642879	0.806511
m.7297	100	7	7	7	7	6	9	0.058	0.1094	0.780983	0.298560	0.828479
m.7320	149	1	2	1	1	2	2	-0.283	-0.2578	1.000000	0.740004	0.779115
m.733	773	8	8	7	4	2	4	-0.497	-0.8581	0.693431	0.872194	0.246981
m.7334	628	1	1	1	1	1	1	-0.348	-0.3268	1.000000	0.782973	0.753732
m.7348	315	10	11	11	8	8	8	-0.242	-0.5526	0.996275	0.859760	0.602044
m.7374	436	3	3	3	2	2	2	-0.395	-0.4658	1.000000	0.838974	0.675180
m.7375	539	1	1	1	1	1	1	-0.490	-0.4389	1.000000	0.830646	0.693794
m.738	140	0	0	0	0	0	1	-0.208	-0.2016	1.000000	0.695044	0.794861
m.7395	220	2	0	1	1	1	0	-0.388	-0.3891	1.000000	0.812319	0.723689
m.7404	524	68	64	63	60	54	60	-0.009	-0.0475	0.984984	0.518279	0.821711
m.7426	502	29	24	27	25	20	23	-0.041	-0.1382	1.000000	0.631890	0.808410
m.7437	674	9	0	10	6	8	6	-0.449	-0.9076	0.594742	0.867038	0.195952
m.745	243	12	12	11	9	7	7	-0.202	-0.4765	1.000000	0.842016	0.667261
m.7457	110	6	7	8	3	3	4	-0.803	-1.2704	0.073187	0.815089	0.016854
m.7461	430	8	7	6	6	8	6	0.081	0.1580	0.673229	0.238135	0.826872
m.7469	537	1	2	3	2	0	1	-0.416	-0.5008	1.000000	0.848397	0.648147
m.7470	329	0	0	1	0	0	0	-0.467	-0.4711	1.000000	0.840499	0.671295
m.7509	441	3	2	3	3	3	3	-0.065	-0.0905	1.000000	0.575251	0.816226
m.7513	255	1	0	2	7	7	7	1.267	1.8946	0.000000	0.000000	0.766380
m.7527	791	7	6	8	1	1	2	-1.649	-1.9831	0.000017	0.773372	0.000002
m.753	343	1	1	2	2	2	2	-0.142	-0.1633	1.000000	0.658543	0.803519
m.7561	417	2	3	2	1	1	1	-0.666	-0.7117	0.913997	0.877118	0.422476
m.7582	540	4	4	4	2	2	2	-0.586	-0.8077	0.784476	0.875843	0.304550
m.7588	415	1	1	1	1	1	0	-0.382	-0.3419	1.000000	0.790827	0.747130
m.7592	467	8	7	7	6	4	6	-0.032	-0.0555	0.989231	0.529196	0.820814
m.7593	596	2	2	4	1	1	1	-1.138	-1.2617	0.078337	0.816188	0.018151
m.7595	1291	39	32	36	43	39	37	0.246	1.0214	0.000553	0.000100	0.770956
m.7598	148	0	0	0	0	1	0	-0.432	-0.4610	1.000000	0.837561	0.678635
m.760	542	4	3	3	3	3	2	-0.024	-0.0329	0.975923	0.498061	0.823204
