Protein	Len	S0	S0	S0	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.386	335	6	11	7	11	15	3	0.507	1.1132	0.000500	0.000033	0.638792
m.3862	708	3	0	1	2	2	1	0.360	0.4031	0.386594	0.034895	0.857034
m.38633	275	17	15	8	18	15	15	0.837	1.9856	0.000000	0.000000	0.518809
m.38685	106	1	1	3	0	1	1	-0.959	-1.0618	0.139872	0.470291	0.032080
m.38705	99	2	0	2	0	3	0	-0.494	-0.5018	0.982867	0.448779	0.573754
m.3872	704	2	1	1	5	9	3	1.195	1.4891	0.000002	0.000000	0.570864
m.38787	130	1	0	0	0	2	0	0.140	0.1254	0.928572	0.148588	0.894248
m.38797	138	0	1	0	0	0	0	-0.239	-0.2123	1.000000	0.351817	0.818442
m.388	373	0	2	0	0	1	0	-0.317	-0.2911	1.000000	0.387419	0.775927
m.38847	116	1	0	0	0	0	2	-0.260	-0.2484	1.000000	0.369011	0.800714
m.38848	117	0	0	0	0	0	2	-0.152	-0.1490	1.000000	0.318269	0.843574
m.38866	198	0	3	0	0	0	2	-0.020	-0.0195	0.997741	0.239370	0.877499
m.38878	127	3	0	0	1	0	0	-0.169	-0.1555	1.000000	0.321900	0.841301
m.39	352	2	3	1	1	2	0	-0.226	-0.2076	1.000000	0.349472	0.820555
m.3912	229	3	2	2	4	3	1	0.580	0.8168	0.015002	0.001074	0.720100
m.3914	142	13	12	6	11	9	9	0.643	1.2909	0.000044	0.000003	0.602506
m.392	136	21	25	16	41	32	24	0.970	3.4788	0.000000	0.000000	0.470983
m.3929	668	2	6	4	4	8	1	0.057	0.0834	0.963406	0.173879	0.891723
m.3936	244	15	17	10	16	13	9	0.474	1.3212	0.000028	0.000002	0.597130
m.395	594	0	0	1	1	2	3	0.080	0.0765	0.967715	0.178157	0.891117
m.3953	259	4	12	6	10	7	6	0.594	1.1509	0.000307	0.000020	0.630360
m.3970	459	2	10	6	8	6	4	0.339	0.7104	0.041825	0.003061	0.754941
m.3976	1422	0	1	1	0	2	0	-0.198	-0.1839	1.000000	0.337279	0.830577
m.3978	582	22	35	23	55	48	36	0.949	3.4414	0.000000	0.000000	0.471411
m.3981	180	4	1	7	0	9	5	-1.345	-1.6592	0.000256	0.463411	0.000041
m.3982	105	1	0	0	0	0	1	-0.040	-0.0369	0.999156	0.250483	0.874029
m.3988	161	4	3	2	1	6	1	-0.443	-0.4427	1.000000	0.436159	0.645146
m.3991	359	2	5	3	3	6	3	0.190	0.2462	0.736690	0.086370	0.889426
m.4	1370	62	127	40	74	75	53	0.632	3.2250	0.000000	0.000000	0.474385
m.4023	352	2	0	0	0	0	3	-0.156	-0.1457	0.999999	0.316410	0.844703
m.4025	297	0	1	0	0	0	0	-0.218	-0.2088	1.000000	0.350073	0.820020
m.4026	349	8	7	3	3	3	4	0.047	0.0624	0.975422	0.186981	0.889717
m.405	356	0	7	7	4	10	4	-0.334	-0.5457	0.952593	0.456074	0.515461
m.406	119	6	3	3	8	7	7	0.908	1.3804	0.000012	0.000001	0.587220
m.408	537	3	4	3	5	5	4	0.475	0.7168	0.039457	0.002882	0.752785
m.4092	124	63	60	46	73	70	46	0.503	2.8007	0.000000	0.000000	0.482980
m.4094	218	0	0	0	2	2	0	0.224	0.2264	0.776823	0.095282	0.891494
m.4111	173	1	2	3	1	4	3	-0.732	-0.7739	0.600589	0.472507	0.215834
m.4131	303	4	4	3	8	9	2	0.940	1.5258	0.000001	0.000000	0.565825
m.4166	132	1	2	1	3	3	1	0.651	0.7945	0.018776	0.001350	0.727208
m.4186	1024	2	0	1	0	0	4	-0.043	-0.0367	0.999145	0.250356	0.874071
m.4192	379	13	12	6	11	15	7	0.668	1.3300	0.000025	0.000002	0.595608
m.4212	929	35	34	20	32	37	17	0.518	1.7734	0.000000	0.000000	0.537165
m.4224	397	16	13	9	14	18	5	0.499	1.2229	0.000116	0.000007	0.615387
m.4229	273	6	6	6	0	10	2	-1.166	-1.6063	0.000516	0.463740	0.000084
m.423	229	16	20	17	23	17	10	0.352	1.1300	0.000403	0.000026	0.634983
m.4233	452	3	4	2	4	4	2	0.638	0.8971	0.006436	0.000455	0.695528
m.4234	287	0	0	0	3	0	0	0.644	0.7431	0.030907	0.002244	0.744000
m.4250	288	33	55	31	43	38	26	0.345	1.5566	0.000001	0.000000	0.561768
m.426	811	6	3	4	5	7	7	0.347	0.5222	0.187292	0.015073	0.819550
m.4268	630	0	0	0	1	0	1	-0.284	-0.2619	1.000000	0.375059	0.793352
m.4279	306	0	3	0	1	3	0	-0.375	-0.3626	1.000000	0.413538	0.723405
m.428	332	8	8	9	8	15	8	0.042	0.0909	0.958292	0.169265	0.892322
m.4286	402	4	3	3	3	6	2	0.138	0.1854	0.850004	0.115423	0.894173
m.429	369	0	1	1	2	4	2	0.487	0.4844	0.240369	0.019956	0.832118
m.4296	880	0	0	1	0	0	0	-0.255	-0.2430	1.000000	0.366533	0.803543
m.43	257	12	6	4	7	15	3	0.677	1.1463	0.000326	0.000021	0.631367
m.4309	396	5	6	4	5	7	1	0.163	0.2544	0.719327	0.082840	0.888424
m.431	153	0	1	0	0	0	0	-0.198	-0.1820	1.000000	0.336275	0.831337
m.4326	136	3	1	2	3	3	6	0.354	0.4216	0.349642	0.030893	0.851703
m.4327	322	12	5	6	3	1	6	-0.566	-0.9124	0.339019	0.472561	0.096705
m.4330	257	1	3	0	3	3	0	0.817	0.8395	0.011880	0.000848	0.712985
m.4332	180	1	0	3	2	0	0	-0.477	-0.5894	0.909072	0.461748	0.454924
m.4337	518	0	1	0	1	1	0	-0.339	-0.3434	1.000000	0.407095	0.738999
m.4350	198	5	3	3	0	3	1	-0.791	-0.8851	0.386551	0.472816	0.115203
m.4353	392	21	24	17	22	23	12	0.331	1.0333	0.001349	0.000092	0.658087
m.4356	640	3	6	5	5	6	4	0.064	0.1087	0.944281	0.158475	0.893488
m.4358	403	5	5	4	8	7	2	0.667	1.2372	0.000095	0.000006	0.612580
m.4359	370	2	6	1	3	4	2	0.710	0.8069	0.016583	0.001190	0.723241
m.4371	294	2	3	0	0	2	1	-0.306	-0.2968	1.000000	0.389716	0.772272
m.4386	383	14	25	15	26	34	10	0.647	2.1933	0.000000	0.000000	0.505284
m.4387	576	6	6	2	4	5	0	0.727	0.9315	0.004403	0.000309	0.685543
m.4396	851	0	0	0	0	0	2	-0.086	-0.0799	1.000000	0.277451	0.864105
m.44	328	4	7	3	6	6	6	0.633	0.9454	0.003766	0.000263	0.681607
m.441	423	31	31	18	41	45	25	0.846	2.7959	0.000000	0.000000	0.483099
m.4415	804	1	3	2	0	0	2	-0.578	-0.5985	0.898294	0.462747	0.442185
m.4416	678	0	3	1	0	0	0	-0.231	-0.2167	1.000000	0.353991	0.816426
m.4429	352	1	4	0	3	3	0	0.700	0.8307	0.013012	0.000930	0.715728
m.443	202	0	0	3	0	3	1	-0.862	-0.9524	0.275090	0.472056	0.073722
m.444	342	1	0	1	0	0	1	-0.089	-0.0861	1.000000	0.281258	0.862509
m.4449	151	0	2	2	2	3	2	-0.006	-0.0068	0.996177	0.231220	0.879838
m.4453	365	7	9	6	5	8	2	-0.101	-0.1847	1.000000	0.337700	0.830255
m.449	162	11	9	6	8	11	8	0.374	0.7710	0.023661	0.001708	0.734819
m.450	995	3	1	3	4	0	2	0.273	0.4262	0.340771	0.029957	0.850342
m.4533	744	1	5	3	1	4	2	-0.805	-0.8717	0.410874	0.472906	0.125159
m.454	722	1	1	2	2	3	0	-0.250	-0.2752	1.000000	0.380811	0.785678
m.4541	228	3	3	1	1	1	1	-0.353	-0.3443	1.000000	0.407406	0.738294
m.4556	530	5	8	3	3	5	1	-0.035	-0.0463	0.999630	0.256449	0.872026
m.4558	266	6	0	4	2	0	4	-0.588	-0.7237	0.698258	0.471230	0.274090
m.458	572	1	3	1	4	0	2	0.978	1.1032	0.000568	0.000038	0.641099
m.459	339	10	10	10	16	19	6	0.572	1.3807	0.000011	0.000001	0.587171
m.4593	1009	0	0	0	2	1	1	0.479	0.5424	0.162742	0.012904	0.812688
m.4597	352	0	1	1	2	1	2	0.287	0.2972	0.623751	0.065955	0.881845
m.4598	220	0	3	1	3	1	1	0.715	0.8242	0.013910	0.000995	0.717766
m.460	402	8	16	9	18	12	9	0.727	1.7107	0.000000	0.000000	0.543617
m.461	891	4	2	2	0	3	2	-0.409	-0.4134	1.000000	0.428654	0.676332
m.4616	493	0	0	0	1	1	0	-0.195	-0.1791	1.000000	0.334737	0.832484
m.462	353	8	10	6	11	8	6	0.590	1.1829	0.000200	0.000013	0.623527
m.4637	291	0	4	5	7	6	3	0.390	0.6928	0.048980	0.003603	0.760899
m.4641	249	2	1	3	1	0	2	-1.063	-1.0893	0.115102	0.469824	0.025499
m.4645	459	0	0	0	2	3	0	0.363	0.3760	0.444031	0.041475	0.864380
m.466	178	3	2	4	4	7	4	0.131	0.1982	0.828743	0.108898	0.893569
m.4694	414	19	23	15	24	20	7	0.505	1.5582	0.000001	0.000000	0.561561
m.47	1132	0	3	2	0	0	1	-0.638	-0.6415	0.839674	0.466694	0.382245
m.471	360	1	1	1	0	0	0	-0.132	-0.1397	0.999985	0.313005	0.846715
m.4724	266	0	0	1	0	1	0	-0.208	-0.1987	1.000000	0.344964	0.824440
m.4728	213	2	0	0	2	4	0	0.465	0.5358	0.170480	0.013582	0.814938
m.473	628	0	2	2	2	4	1	0.231	0.2750	0.674170	0.074389	0.885536
m.4733	390	1	7	2	5	5	0	0.754	1.0541	0.001048	0.000071	0.652874
m.474	402	0	3	1	3	3	2	0.869	0.8744	0.008224	0.000583	0.702301
m.4747	349	20	28	13	19	16	22	0.441	1.2565	0.000072	0.000005	0.608877
m.4759	223	27	30	15	18	34	11	0.289	0.8514	0.010492	0.000747	0.709306
m.4781	617	44	65	34	63	56	26	0.657	3.0911	0.000000	0.000000	0.476697
m.4805	113	0	0	0	2	1	0	0.235	0.2497	0.729324	0.084851	0.889009
m.481	1150	0	0	0	1	4	7	-0.313	-0.2418	1.000000	0.365978	0.804163
m.4855	1250	3	2	1	4	5	1	1.167	1.3571	0.000016	0.000001	0.591030
m.4865	531	11	14	12	12	15	11	0.068	0.1668	0.878128	0.125269	0.894678
m.4874	397	0	0	0	0	0	1	-0.367	-0.3352	1.000000	0.404216	0.745312
m.4876	497	26	27	23	35	36	21	0.452	1.6616	0.000000	0.000000	0.549032
m.4878	331	38	45	25	54	33	36	0.804	3.4738	0.000000	0.000000	0.471039
m.4884	253	38	32	31	43	43	26	0.373	1.6425	0.000000	0.000000	0.551229
m.4889	468	0	4	0	4	3	0	0.951	1.1758	0.000220	0.000014	0.625018
m.4892	422	2	1	2	0	3	2	-0.355	-0.3874	1.000000	0.421261	0.701509
m.4894	508	5	4	2	2	3	1	-0.047	-0.0513	0.999824	0.259608	0.870923
m.4897	319	12	17	11	19	23	14	0.615	1.6062	0.000000	0.000000	0.555548
m.4900	202	0	3	0	1	2	2	-0.045	-0.0421	0.999435	0.253787	0.872932
m.4903	2982	1	0	2	1	3	5	-0.332	-0.3298	1.000000	0.402279	0.749359
m.491	248	21	28	16	33	33	18	0.760	2.6264	0.000000	0.000000	0.487681
m.4911	552	123	174	100	158	139	97	0.488	3.5828	0.000000	0.000000	0.469895
m.4921	158	15	32	17	30	32	14	0.587	1.9588	0.000000	0.000000	0.520855
m.4923	315	22	26	20	33	36	19	0.536	1.8376	0.000000	0.000000	0.531069
m.4926	159	1	0	0	1	1	1	-0.214	-0.2016	1.000000	0.346442	0.823190
m.4935	224	2	2	0	0	3	2	-0.159	-0.1516	1.000000	0.319726	0.842673
m.494	400	0	2	0	2	5	2	0.356	0.3660	0.466062	0.044129	0.866935
m.4943	647	53	79	46	94	102	65	0.754	4.1150	0.000000	0.000000	0.465794
m.4946	322	4	3	1	4	4	1	1.079	1.2214	0.000119	0.000008	0.615684
m.4958	221	3	4	1	3	3	3	0.818	0.9148	0.005301	0.000373	0.690348
m.4960	840	35	41	29	55	54	42	0.679	3.1258	0.000000	0.000000	0.476063
m.4974	208	0	5	4	5	6	2	0.176	0.2667	0.692599	0.077722	0.886763
m.4978	368	93	109	64	109	108	71	0.515	3.1210	0.000000	0.000000	0.476149
m.498	709	1	2	2	3	4	2	0.383	0.4932	0.227163	0.018716	0.829232
m.4980	256	2	1	0	1	1	0	-0.206	-0.1963	1.000000	0.343733	0.825462
m.4988	204	2	10	4	9	8	8	0.794	1.3848	0.000011	0.000001	0.586513
m.4990	351	7	9	5	12	9	7	0.898	1.6292	0.000000	0.000000	0.552789
m.4998	325	4	0	1	1	0	2	-0.043	-0.0440	0.999539	0.254992	0.872525
m.50	394	6	4	3	2	3	2	-0.351	-0.4467	1.000000	0.437118	0.640654
m.500	227	3	5	4	7	8	1	0.568	0.9014	0.006141	0.000433	0.694261
m.5005	481	31	47	27	45	47	29	0.546	2.3791	0.000000	0.000000	0.496287
m.5012	2350	144	261	140	248	208	134	0.575	5.1932	0.000000	0.000000	0.462660
m.5017	206	3	3	2	3	3	2	0.245	0.2969	0.624438	0.066064	0.881899
m.5020	224	11	15	11	22	29	16	0.764	2.0636	0.000000	0.000000	0.513261
m.5022	151	16	20	10	22	16	13	0.847	2.2720	0.000000	0.000000	0.501147
m.5025	257	25	39	25	44	33	22	0.573	2.1619	0.000000	0.000000	0.507079
m.5026	617	0	0	1	0	2	2	-0.102	-0.1027	1.000000	0.291325	0.858011
m.5028	1007	60	61	35	51	72	33	0.401	1.8077	0.000000	0.000000	0.533846
m.5030	279	27	39	22	40	26	25	0.622	2.4409	0.000000	0.000000	0.493839
m.5036	327	5	6	3	2	7	0	-0.187	-0.2283	1.000000	0.359619	0.810922
m.504	1022	4	2	2	4	6	0	0.612	0.8319	0.012852	0.000918	0.715353
m.5042	675	8	5	5	6	9	3	0.272	0.4684	0.265722	0.022383	0.837289
m.5045	171	1	0	1	0	2	0	0.091	0.0815	0.964627	0.175054	0.891562
m.5056	403	16	11	10	11	14	8	0.201	0.4568	0.285181	0.024290	0.840969
m.506	193	5	4	7	10	8	11	0.414	0.8931	0.006723	0.000475	0.696711
m.5061	506	16	34	13	22	22	9	0.585	1.6527	0.000000	0.000000	0.550049
m.5062	346	8	11	7	21	15	16	1.133	2.6788	0.000000	0.000000	0.486181
m.5064	342	21	19	16	20	14	10	0.279	0.8759	0.008093	0.000574	0.701849
m.5075	186	1	0	0	0	1	0	-0.151	-0.1590	1.000000	0.323839	0.840051
m.5076	1105	12	20	16	19	22	16	0.228	0.7071	0.043094	0.003156	0.756054
m.508	371	0	7	3	4	12	7	0.448	0.6535	0.068797	0.005131	0.774344
m.5080	107	14	16	10	17	17	9	0.618	1.5261	0.000001	0.000000	0.565784
m.5081	198	24	28	19	22	20	17	0.215	0.6473	0.072466	0.005418	0.776479
m.5087	320	4	6	3	10	6	5	1.098	1.9146	0.000000	0.000000	0.524393
m.5096	1402	8	10	8	4	15	6	-0.641	-1.1690	0.061738	0.468518	0.012529
m.5108	251	96	120	76	116	120	63	0.432	2.6640	0.000000	0.000000	0.486596
m.5109	131	6	10	6	13	9	5	0.774	1.6710	0.000000	0.000000	0.547970
m.5113	272	10	12	7	16	12	8	0.867	1.9318	0.000000	0.000000	0.522991
m.5115	549	28	20	16	20	31	15	0.301	0.8581	0.009778	0.000695	0.707251
m.5116	342	1	3	1	3	1	0	0.717	0.8379	0.012079	0.000862	0.713482
m.5120	694	48	61	37	65	67	33	0.563	2.7079	0.000000	0.000000	0.485382
m.5125	382	1	2	4	0	4	1	-1.105	-1.3022	0.018007	0.466627	0.003309
m.5128	376	3	11	4	4	0	7	0.077	0.1199	0.934025	0.151817	0.894034
m.5142	151	11	7	5	18	11	11	1.353	2.7954	0.000000	0.000000	0.483111
m.5146	126	10	7	6	6	11	7	0.113	0.1974	0.830121	0.109300	0.893613
m.5147	416	24	25	12	30	28	14	0.959	2.9782	0.000000	0.000000	0.478931
m.5148	167	3	2	2	4	2	4	0.538	0.7549	0.027632	0.002001	0.740098
m.5150	488	3	3	1	6	6	2	1.566	1.9452	0.000000	0.000000	0.521921
m.5161	451	14	14	6	10	18	2	0.634	1.2520	0.000077	0.000005	0.609732
m.5163	1400	7	6	0	0	0	0	-0.196	-0.1843	1.000000	0.337489	0.830416
m.5172	212	1	1	0	0	3	0	-0.105	-0.1107	1.000000	0.296106	0.855723
m.5182	409	30	42	19	33	38	17	0.581	2.0849	0.000000	0.000000	0.511847
m.5185	122	0	1	0	3	1	1	0.746	0.8399	0.011831	0.000844	0.712861
m.5186	242	83	139	74	121	94	64	0.486	3.4554	0.000000	0.000000	0.471248
m.5189	253	2	8	1	4	3	5	1.149	1.3747	0.000013	0.000001	0.588141
m.519	515	24	36	18	29	24	22	0.500	1.7866	0.000000	0.000000	0.535871
m.5191	2106	2	14	6	1	9	2	-1.192	-1.5704	0.000820	0.463990	0.000136
m.5196	113	0	1	1	0	2	0	-0.094	-0.0881	1.000000	0.282480	0.861984
m.5199	639	3	4	4	6	7	4	0.488	0.7771	0.022294	0.001607	0.732832
m.5203	1963	0	1	0	0	0	0	-0.198	-0.1946	1.000000	0.342858	0.826180
m.5212	302	0	0	1	1	0	0	-0.248	-0.2219	1.000000	0.356533	0.813992
m.5216	1018	5	0	2	1	3	3	-0.329	-0.3365	1.000000	0.404678	0.744325
m.523	663	3	2	4	2	5	2	-0.513	-0.6447	0.834819	0.466939	0.377833
m.5250	227	3	6	3	24	3	8	2.001	3.3313	0.000000	0.000000	0.472812
m.5253	335	39	82	56	92	55	49	0.533	3.1227	0.000000	0.000000	0.476118
m.5256	138	9	12	7	10	9	11	0.439	0.9301	0.004472	0.000314	0.685943
m.5266	746	0	1	0	1	3	2	-0.131	-0.1280	1.000000	0.306273	0.850488
m.5270	380	8	9	7	5	14	7	-0.183	-0.3437	1.000000	0.407198	0.738764
m.5277	148	2	3	0	1	3	0	-0.046	-0.0443	0.999553	0.255182	0.872460
m.5290	1690	21	18	23	34	36	18	0.438	1.7291	0.000000	0.000000	0.541671
m.5296	670	1	3	2	1	5	0	-0.540	-0.5380	0.958841	0.454915	0.525922
m.5305	270	2	14	6	14	6	8	0.830	1.6902	0.000000	0.000000	0.545838
m.5309	1972	187	266	193	276	277	177	0.382	3.9338	0.000000	0.000000	0.466953
m.531	580	21	28	17	40	25	26	0.909	3.0097	0.000000	0.000000	0.478282
m.5315	882	14	22	12	22	31	14	0.633	1.7051	0.000000	0.000000	0.544218
m.5317	354	16	21	15	17	20	17	0.187	0.5165	0.194692	0.015738	0.821471
m.532	113	18	18	12	18	16	11	0.517	1.3390	0.000022	0.000001	0.594070
m.5328	257	4	12	2	9	3	4	1.429	2.2251	0.000000	0.000000	0.503551
m.5331	336	1	1	1	0	0	0	-0.282	-0.2846	1.000000	0.384753	0.779991
m.534	225	26	31	24	48	32	32	0.694	2.7354	0.000000	0.000000	0.484647
m.5346	119	1	3	1	2	3	0	0.352	0.3780	0.439673	0.040959	0.863858
m.5347	415	10	17	10	22	19	14	0.833	2.2959	0.000000	0.000000	0.499988
m.535	370	11	19	3	14	11	5	1.516	2.7514	0.000000	0.000000	0.484229
m.5352	328	2	3	2	3	3	1	0.476	0.5890	0.115485	0.008888	0.796643
m.5354	547	21	31	25	36	42	22	0.399	1.6626	0.000000	0.000000	0.548918
m.5358	207	6	3	3	1	5	5	-0.595	-0.7032	0.736342	0.470416	0.299816
m.5364	172	18	23	13	21	23	10	0.511	1.3970	0.000009	0.000001	0.584574
m.5369	500	21	24	13	22	15	20	0.542	1.5877	0.000000	0.000000	0.557824
m.537	304	2	0	0	0	3	1	-0.136	-0.1370	0.999997	0.311462	0.847603
m.5372	300	0	0	0	1	0	0	-0.155	-0.1470	0.999986	0.317144	0.844260
m.5376	135	1	2	1	0	2	1	-0.187	-0.1767	1.000000	0.333457	0.833423
m.5382	195	4	4	3	6	5	4	0.759	1.1025	0.000573	0.000038	0.641262
m.5384	568	5	7	3	1	6	3	-0.770	-0.8156	0.518065	0.472948	0.173306
m.5390	842	7	26	13	18	15	10	0.397	1.1111	0.000514	0.000034	0.639274
m.5398	324	1	3	2	4	5	3	0.678	0.8621	0.009374	0.000666	0.706030
m.5400	164	15	20	14	16	17	10	0.177	0.4779	0.250461	0.020914	0.834231
m.5403	461	16	29	15	28	26	17	0.641	2.1261	0.000000	0.000000	0.509230
m.5407	595	17	23	15	19	21	8	0.293	0.8162	0.015093	0.001081	0.720289
m.5413	216	0	0	2	7	2	3	1.053	1.6002	0.000000	0.000000	0.556280
m.5415	188	12	11	6	12	9	7	0.771	1.4839	0.000002	0.000000	0.571596
m.5416	476	0	2	0	2	3	0	0.365	0.3657	0.466729	0.044211	0.867011
m.5422	1121	17	24	14	26	19	14	0.653	2.0163	0.000000	0.000000	0.516554
m.5425	415	41	52	37	56	49	46	0.450	1.9281	0.000000	0.000000	0.523290
m.5435	138	0	0	1	1	0	1	-0.184	-0.1753	1.000000	0.332708	0.833966
m.5439	531	0	0	0	0	1	0	-0.274	-0.2463	1.000000	0.368051	0.801822
m.5442	167	28	23	17	32	28	25	0.680	2.2810	0.000000	0.000000	0.500705
m.5451	290	6	9	5	8	8	5	0.486	0.8457	0.011137	0.000794	0.711064
m.5457	390	3	1	1	4	3	0	1.032	1.1431	0.000340	0.000022	0.632070
m.5459	641	1	0	0	0	0	0	-0.252	-0.2179	1.000000	0.354581	0.815869
m.5463	882	119	172	95	147	147	89	0.438	3.4483	0.000000	0.000000	0.471331
m.5465	622	3	5	3	9	8	3	1.077	1.8831	0.000000	0.000000	0.527043
m.5473	170	3	0	2	0	1	2	-0.570	-0.5831	0.916203	0.461021	0.463732
m.548	221	0	1	2	1	0	1	-0.494	-0.5198	0.972009	0.451974	0.550278
m.5484	707	4	8	5	5	4	2	0.054	0.0916	0.957794	0.168836	0.892375
m.5486	109	6	1	3	4	4	2	0.294	0.4297	0.334108	0.029260	0.849297
m.5487	105	1	0	1	4	1	1	0.929	1.0588	0.000989	0.000067	0.651715
m.5493	248	0	6	0	8	2	1	1.467	1.9778	0.000000	0.000000	0.519397
m.5494	170	0	2	0	0	0	0	-0.194	-0.1912	1.000000	0.341098	0.827599
m.550	489	29	55	42	85	48	51	0.740	3.7438	0.000000	0.000000	0.468434
m.5502	228	16	17	10	19	22	10	0.680	1.8485	0.000000	0.000000	0.530083
m.5507	231	10	6	3	7	7	5	0.835	1.3392	0.000022	0.000001	0.594036
m.5510	229	13	15	9	21	18	13	0.941	2.2466	0.000000	0.000000	0.502427
m.5513	246	11	9	6	13	11	10	0.841	1.6929	0.000000	0.000000	0.545542
m.5516	387	18	14	6	22	18	10	1.294	3.0001	0.000000	0.000000	0.478477
m.5519	372	2	0	1	0	1	0	-0.136	-0.1285	1.000000	0.306563	0.850331
m.552	338	20	25	16	23	31	12	0.434	1.3149	0.000031	0.000002	0.598230
m.5522	429	7	7	6	12	7	3	0.749	1.4236	0.000006	0.000000	0.580449
m.5525	456	33	27	21	27	28	16	0.341	1.1060	0.000548	0.000036	0.640450
m.5528	192	0	2	1	0	3	0	-0.074	-0.0715	1.000000	0.272256	0.866199
m.5531	219	0	0	0	1	2	0	-0.111	-0.1091	1.000000	0.295154	0.856187
m.5534	255	0	2	2	0	1	3	-0.335	-0.3419	1.000000	0.406574	0.740169
m.5535	314	1	1	0	0	0	0	-0.420	-0.3979	1.000000	0.424332	0.691620
m.5538	480	43	55	29	56	46	38	0.695	3.0355	0.000000	0.000000	0.477765
m.554	167	0	0	0	0	1	0	-0.182	-0.1651	1.000000	0.327189	0.837824
m.5544	228	0	1	0	1	1	0	-0.185	-0.1736	1.000000	0.331795	0.834621
m.5546	1101	10	31	14	34	33	5	0.907	2.9608	0.000000	0.000000	0.479298
m.555	591	0	0	0	0	0	2	-0.031	-0.0292	0.998615	0.245575	0.875603
m.5564	236	0	1	0	0	0	0	-0.179	-0.1797	1.000000	0.335056	0.832248
m.5581	320	10	15	8	13	11	8	0.529	1.2407	0.000091	0.000006	0.611902
m.5582	258	14	16	10	15	15	5	0.430	1.0228	0.001530	0.000105	0.660771
m.5583	175	7	10	9	13	8	8	0.421	1.0110	0.001761	0.000121	0.663827
m.5593	175	5	7	4	8	7	5	0.695	1.0921	0.000654	0.000044	0.643697
m.56	236	16	18	16	20	23	15	0.309	0.9120	0.005467	0.000385	0.691161
m.5603	203	4	4	4	2	6	5	-0.464	-0.6034	0.892253	0.463260	0.435323
m.5605	166	1	0	2	0	0	3	-0.600	-0.5755	0.924406	0.460104	0.474333
m.5606	190	4	14	6	8	11	5	0.357	0.6642	0.062831	0.004667	0.770667
m.5611	317	30	37	21	33	36	20	0.463	1.6144	0.000000	0.000000	0.554555
m.5613	134	18	17	11	17	17	11	0.481	1.2849	0.000048	0.000003	0.603597
m.5618	330	3	2	1	0	2	0	-0.010	-0.0100	0.996616	0.233275	0.879264
m.5619	199	7	3	3	7	6	8	0.846	1.3957	0.000009	0.000001	0.584779
m.5620	959	5	5	4	3	5	0	-0.192	-0.2853	1.000000	0.385042	0.779558
m.5623	526	0	1	1	1	1	0	0.020	0.0198	0.991006	0.214120	0.884213
m.5624	813	21	15	10	26	22	16	0.920	2.8162	0.000000	0.000000	0.482599
m.5628	431	38	46	37	44	38	22	0.189	0.8941	0.006650	0.000470	0.696415
m.5634	149	15	21	20	19	21	10	0.017	0.0528	0.979881	0.193045	0.888642
m.5643	338	0	5	0	6	2	4	1.309	1.6683	0.000000	0.000000	0.548274
m.5644	430	29	27	23	29	32	20	0.287	1.1278	0.000415	0.000027	0.635477
m.5659	127	10	6	7	10	10	6	0.360	0.7210	0.037967	0.002770	0.751375
m.5664	242	28	38	30	39	36	20	0.273	1.1230	0.000441	0.000029	0.636559
m.5665	346	11	34	11	19	18	15	0.592	1.6730	0.000000	0.000000	0.547745
m.5669	235	4	1	2	4	4	0	0.560	0.7450	0.030357	0.002203	0.743370
m.5670	433	0	4	0	1	3	0	-0.083	-0.0794	1.000000	0.277142	0.864232
m.5676	297	6	8	3	7	7	6	0.857	1.2734	0.000057	0.000004	0.605711
m.5677	398	2	10	3	6	2	2	0.676	0.9600	0.003190	0.000222	0.677536
m.5679	145	2	0	0	2	0	0	0.322	0.3718	0.453236	0.042574	0.865464
m.5686	252	3	3	2	3	3	1	0.315	0.3904	0.413061	0.037869	0.860550
m.5689	476	3	9	3	8	7	3	0.987	1.5023	0.000002	0.000000	0.569025
m.5692	394	3	3	5	0	3	0	-1.179	-1.5741	0.000782	0.463963	0.000130
m.5696	189	13	14	7	12	11	8	0.580	1.2317	0.000103	0.000006	0.613653
m.5712	270	1	2	4	6	6	2	0.326	0.5581	0.145407	0.011406	0.807307
m.5724	205	7	8	2	3	8	4	0.483	0.6206	0.090162	0.006823	0.785703
m.5735	289	1	1	1	2	2	1	0.488	0.5371	0.168935	0.013446	0.814496
m.5746	161	21	19	13	22	21	14	0.604	1.7032	0.000000	0.000000	0.544423
m.5747	202	2	0	2	3	1	1	0.202	0.2444	0.740443	0.087157	0.889635
m.5752	384	0	2	1	1	2	0	0.027	0.0276	0.988907	0.209116	0.885361
m.5753	396	9	9	4	4	8	4	0.112	0.1691	0.874826	0.124029	0.894639
m.5755	241	6	9	4	8	8	7	0.787	1.2579	0.000071	0.000004	0.608612
m.5774	539	0	1	1	0	2	0	-0.061	-0.0541	0.999919	0.261373	0.870294
m.579	570	52	66	54	65	59	37	0.206	1.2060	0.000146	0.000009	0.618773
m.5798	414	0	2	0	0	0	0	-0.087	-0.0876	1.000000	0.282175	0.862116
m.580	344	37	45	29	61	60	31	0.787	3.4899	0.000000	0.000000	0.470860
m.5803	326	6	5	2	9	4	5	1.409	1.9150	0.000000	0.000000	0.524360
m.5804	1293	17	15	19	17	31	10	-0.040	-0.1183	1.000000	0.300602	0.853472
